image_id,image_type,chunk_id,zip_name,source_path,source_size_bytes
5156d69e540648eb952371ec5c80bc81,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5156d69e540648eb952371ec5c80bc81.dicom,14954436
515fa6a2f756494eb4b19d7248989268,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/515fa6a2f756494eb4b19d7248989268.dicom,16921088
5161ae032f0552603b6de965b2bb3e09,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5161ae032f0552603b6de965b2bb3e09.dicom,18305920
5164a68ca025b37b2ee9525b66c01071,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5164a68ca025b37b2ee9525b66c01071.dicom,18874874
5170326726acc5b2f50c4426417f3b23,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5170326726acc5b2f50c4426417f3b23.dicom,13813604
517f3939a9628db4475c2c0ae39b2d1b,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/517f3939a9628db4475c2c0ae39b2d1b.dicom,3699990
5184bc9a54adf7c8cb707c45f21fd741,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5184bc9a54adf7c8cb707c45f21fd741.dicom,17577258
51866523926ef3d4f2e969f0c6efb13c,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51866523926ef3d4f2e969f0c6efb13c.dicom,13271518
51a8a2d913f12d2b39d9fe43fe27aa2d,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51a8a2d913f12d2b39d9fe43fe27aa2d.dicom,8431130
51a8d7259a0a6deac20b7c4979a7e847,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51a8d7259a0a6deac20b7c4979a7e847.dicom,6290704
51b168d29879c8972aa29d9f31f4b00c,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51b168d29879c8972aa29d9f31f4b00c.dicom,15606266
51b32791c77b71fca56fc28f10ce770c,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51b32791c77b71fca56fc28f10ce770c.dicom,11548640
51cc7892a363b3d3479c7b801f7ca53e,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51cc7892a363b3d3479c7b801f7ca53e.dicom,15606266
51cce256c4d5b81a6b65a24cfe7b3ba2,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51cce256c4d5b81a6b65a24cfe7b3ba2.dicom,13264224
51d1cf3040cca32ccbfdb70b95168fbb,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51d1cf3040cca32ccbfdb70b95168fbb.dicom,11175160
51df5eca07ab2ddb3be2eeee9a52c605,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51df5eca07ab2ddb3be2eeee9a52c605.dicom,5911426
51eb9c41906d5d46d35740f53d37ab49,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/51eb9c41906d5d46d35740f53d37ab49.dicom,20097762
520d974129f659b2ac9588b4f19bc58a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/520d974129f659b2ac9588b4f19bc58a.dicom,18874874
5227d616111561c6fa23dbc07cf46929,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5227d616111561c6fa23dbc07cf46929.dicom,15210752
522dea0833b59836405679f464299eac,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/522dea0833b59836405679f464299eac.dicom,18874874
52448f4ee36620bad15bf4c097c6f17e,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52448f4ee36620bad15bf4c097c6f17e.dicom,13587532
5260bd9fff6293f51f50232b2f0ebdcb,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5260bd9fff6293f51f50232b2f0ebdcb.dicom,18874874
52637c1cd09bb2655f4c08aaa698a270,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52637c1cd09bb2655f4c08aaa698a270.dicom,18874874
5268b1ff61505e50ac05fd430cc45276,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5268b1ff61505e50ac05fd430cc45276.dicom,15654342
528b0f9791c96c9cb1b2e4f510223f8e,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/528b0f9791c96c9cb1b2e4f510223f8e.dicom,12940928
52951d7de2485aba8ed62629eee4d254,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52951d7de2485aba8ed62629eee4d254.dicom,5914272
52979eadb9adb0c1dc9a64fa0d3c4d26,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52979eadb9adb0c1dc9a64fa0d3c4d26.dicom,13271518
529d855ec524ddf484434d90da0e3f4a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/529d855ec524ddf484434d90da0e3f4a.dicom,18874874
52a4ee5944586edccdb0e1f25b7a9ef8,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52a4ee5944586edccdb0e1f25b7a9ef8.dicom,12053730
52ad48bb3bd43f207c56972dbc29ce4e,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52ad48bb3bd43f207c56972dbc29ce4e.dicom,5918762
52c85584532b1c23d447ab91ac1787ef,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52c85584532b1c23d447ab91ac1787ef.dicom,16141632
52d44d46feb0f3aa85e55476860b3ba7,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52d44d46feb0f3aa85e55476860b3ba7.dicom,6282050
52e2c09b396b3591287d7040a9df8177,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52e2c09b396b3591287d7040a9df8177.dicom,18325980
52fe2f01573413223b1f7edee17de341,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/52fe2f01573413223b1f7edee17de341.dicom,5779138
53023065af5f5dbdc581ae1d01c707ba,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53023065af5f5dbdc581ae1d01c707ba.dicom,15704394
5308d2b6f06e98bd8e7c16ed6124aff1,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5308d2b6f06e98bd8e7c16ed6124aff1.dicom,14973834
5318f62ea80235a9cc82ad475d79ee96,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5318f62ea80235a9cc82ad475d79ee96.dicom,16496250
5325bdc682cf5b460a489405dc2369f0,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5325bdc682cf5b460a489405dc2369f0.dicom,18874874
53385a96b1681676153e5e8900eaac66,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53385a96b1681676153e5e8900eaac66.dicom,6307860
534b124253b5513add03cd3c64d9b5cc,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/534b124253b5513add03cd3c64d9b5cc.dicom,16216752
5386660b78d301f69d170f83885aafe6,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5386660b78d301f69d170f83885aafe6.dicom,4447896
53b1a490cd7e3a30e94014bdfd314d14,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53b1a490cd7e3a30e94014bdfd314d14.dicom,15606266
53b894bd3ec511ae4bec7b5b47ce260a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53b894bd3ec511ae4bec7b5b47ce260a.dicom,6865780
53be245b32ccb6e9cfd1bee68969fcd5,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53be245b32ccb6e9cfd1bee68969fcd5.dicom,11769378
53ccff63f08af78b59278f65fa89ab77,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53ccff63f08af78b59278f65fa89ab77.dicom,6194018
53d0c95f346e365f81fb95c5c6a6d027,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53d0c95f346e365f81fb95c5c6a6d027.dicom,4558824
53d4fbf11ca8be107a343df37ca9eddc,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53d4fbf11ca8be107a343df37ca9eddc.dicom,4720780
53e2a10eb9969b0e336a51d11dda17f9,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53e2a10eb9969b0e336a51d11dda17f9.dicom,18874874
53e93d9f8cf885a55e00079256595a86,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53e93d9f8cf885a55e00079256595a86.dicom,18436536
53f8a8327590a490890d3d2acfb08dea,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/53f8a8327590a490890d3d2acfb08dea.dicom,6315538
54122627c6aeed581fde506562a73b2e,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54122627c6aeed581fde506562a73b2e.dicom,14495802
54220e92c21a62705bf7a124f88f952b,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54220e92c21a62705bf7a124f88f952b.dicom,15606266
543278633eea00a31aa950d65ad504c3,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/543278633eea00a31aa950d65ad504c3.dicom,6506450
543c0591a8706112a0e71620509a398f,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/543c0591a8706112a0e71620509a398f.dicom,17364544
54402d9750c85f0e06e3d9464f6c2363,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54402d9750c85f0e06e3d9464f6c2363.dicom,6557752
5448e1c9dcfbf590e62b7e862754fbac,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5448e1c9dcfbf590e62b7e862754fbac.dicom,13271518
5450f21b06e8ee3fcdc1375711bc28ee,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5450f21b06e8ee3fcdc1375711bc28ee.dicom,15606266
54513c2ba05c261ea2b2a87455634b1c,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54513c2ba05c261ea2b2a87455634b1c.dicom,15752256
545c9dbeb94829f48598298810c03c22,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/545c9dbeb94829f48598298810c03c22.dicom,5216772
5467a3e2ca866b4295b2e73089fec5fe,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5467a3e2ca866b4295b2e73089fec5fe.dicom,3951928
547c05d144ba6fc07c0c4bb052a3baad,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/547c05d144ba6fc07c0c4bb052a3baad.dicom,18874872
5480af204701170956ce3d98f363a3c2,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5480af204701170956ce3d98f363a3c2.dicom,4336630
548bf1d835906c257ca4557ca44b3e81,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/548bf1d835906c257ca4557ca44b3e81.dicom,15606266
54c0150631b47cb729930541e54f3deb,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54c0150631b47cb729930541e54f3deb.dicom,18874872
54d7976f3b2da92eafd691971f78ea2b,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54d7976f3b2da92eafd691971f78ea2b.dicom,15606266
54d9b89fd235a6141bc3512482e988a9,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54d9b89fd235a6141bc3512482e988a9.dicom,18874872
54e6184c63c75a9695d7effc17969ad0,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54e6184c63c75a9695d7effc17969ad0.dicom,10240512
54f9194379210945be0ed72fac357456,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54f9194379210945be0ed72fac357456.dicom,13271518
54fa20d07ac42e467ab67a87cf8563a3,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/54fa20d07ac42e467ab67a87cf8563a3.dicom,15511040
550b3741c40e9beaddd7aaf69274da50,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/550b3741c40e9beaddd7aaf69274da50.dicom,13271518
550d073e57548eab1948b707b7a96132,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/550d073e57548eab1948b707b7a96132.dicom,13452614
551456e08a1327bdba41297c8ebb8c6f,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/551456e08a1327bdba41297c8ebb8c6f.dicom,4558598
55231bc4cc095392e090a72f11ef79c8,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55231bc4cc095392e090a72f11ef79c8.dicom,10240512
5539e48e8091eabd708e85ae1a71a22a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5539e48e8091eabd708e85ae1a71a22a.dicom,4451136
5562ea946b0ed8574dd20d05a001d6c4,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5562ea946b0ed8574dd20d05a001d6c4.dicom,15534880
5578d9ba48381064e92e7c9198e1f1b4,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5578d9ba48381064e92e7c9198e1f1b4.dicom,6055080
55a6f35d1fc71adbb833ae726a42e46e,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55a6f35d1fc71adbb833ae726a42e46e.dicom,14716608
55bb2808e74d4d4bfda40275268603a4,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55bb2808e74d4d4bfda40275268603a4.dicom,5224932
55e39b1282cde6796b82c6b5019a1fb8,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55e39b1282cde6796b82c6b5019a1fb8.dicom,4523750
55e45c8cf9f997e9970596503683521a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55e45c8cf9f997e9970596503683521a.dicom,4031264
55e7a17c7a91bf95becd6366d7b93640,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55e7a17c7a91bf95becd6366d7b93640.dicom,12242454
55f85ec5fcb63977aa18ff153842c150,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55f85ec5fcb63977aa18ff153842c150.dicom,3987402
55fb526d34d6a1397c64f537883fefec,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/55fb526d34d6a1397c64f537883fefec.dicom,13405558
560284e43ee691bdc27fa34135d9a743,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/560284e43ee691bdc27fa34135d9a743.dicom,7048838
56148601578eca84683ee253d6f8833b,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56148601578eca84683ee253d6f8833b.dicom,10240512
566150c4fe08a31a5a17d9d9f6c5f21f,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/566150c4fe08a31a5a17d9d9f6c5f21f.dicom,6181990
566706c785a16e57c297029ba11efc2c,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/566706c785a16e57c297029ba11efc2c.dicom,18874874
5673fae597c1b5218f79eead1f413da6,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5673fae597c1b5218f79eead1f413da6.dicom,13271518
56923ac65e4a3bf6e8ec0af530c4a205,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56923ac65e4a3bf6e8ec0af530c4a205.dicom,15606266
569f16cfa1a0c9536565c78b092d098b,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/569f16cfa1a0c9536565c78b092d098b.dicom,10240512
56c3324444472cec9277a83158192c63,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56c3324444472cec9277a83158192c63.dicom,18470232
56c3bbef093e2a2601cf4373aac9ff92,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56c3bbef093e2a2601cf4373aac9ff92.dicom,6114114
56dac092c516acffda2ffac85f90e9cc,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56dac092c516acffda2ffac85f90e9cc.dicom,18874874
56dd85ec693c65d811902a9054610f8b,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56dd85ec693c65d811902a9054610f8b.dicom,6010112
56e12dd250d23cb2199f1f90eb5a337f,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56e12dd250d23cb2199f1f90eb5a337f.dicom,16560402
56fc900d3d2f8bfec66a7b5577cf2b59,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56fc900d3d2f8bfec66a7b5577cf2b59.dicom,5868554
56ff7fcebb05ad791d43e5b043f7d405,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/56ff7fcebb05ad791d43e5b043f7d405.dicom,4208164
57036d99900dabe66e5294251e3f56de,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57036d99900dabe66e5294251e3f56de.dicom,15606266
570f86fa3c8923ee5476ac1b1e7485e0,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/570f86fa3c8923ee5476ac1b1e7485e0.dicom,5917826
5714aea8b5a2d9b030196646842a6d47,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5714aea8b5a2d9b030196646842a6d47.dicom,6390766
5719bc77c9b616aab2202280f293699a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5719bc77c9b616aab2202280f293699a.dicom,6898508
571ffeb5344b749ef4e99c75b8449a86,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/571ffeb5344b749ef4e99c75b8449a86.dicom,17357712
573b1453639e5e3e842956bbc7048547,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/573b1453639e5e3e842956bbc7048547.dicom,17488992
573ff866dcd6b3a8805c5b87c4df8ff8,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/573ff866dcd6b3a8805c5b87c4df8ff8.dicom,4087790
57415c4992802274b5a54930019c30f1,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57415c4992802274b5a54930019c30f1.dicom,7036198
575b98a9f9824d519937a776bd819cc4,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/575b98a9f9824d519937a776bd819cc4.dicom,12885870
5766dfc49e91557e8cd4a06a406b8890,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5766dfc49e91557e8cd4a06a406b8890.dicom,13271518
57850a5fb4ff1a1e8597a8bdea74759a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57850a5fb4ff1a1e8597a8bdea74759a.dicom,6198776
5789e4266faeb45b6a483cff6b83c5d1,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5789e4266faeb45b6a483cff6b83c5d1.dicom,14330244
578ccc9ae139b55ba1aad1a0b657b8d5,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/578ccc9ae139b55ba1aad1a0b657b8d5.dicom,4105104
579ceeec7e5374a80d88551c81db441a,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/579ceeec7e5374a80d88551c81db441a.dicom,5302576
57a083a3936273d9308af1bb7c83791b,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57a083a3936273d9308af1bb7c83791b.dicom,12782200
57a11dff1b33a1e011eb9ccd9a2f24cc,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57a11dff1b33a1e011eb9ccd9a2f24cc.dicom,6135082
57b939b0fd7d156a6113a48caad65f0d,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57b939b0fd7d156a6113a48caad65f0d.dicom,18874874
57d537d956b0881fda614facacdd4408,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57d537d956b0881fda614facacdd4408.dicom,4333874
57d5e49e640aef3fae44cdac47be5ba9,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57d5e49e640aef3fae44cdac47be5ba9.dicom,6102350
57e0f7ded402e2fac6be1f00fd7c0b19,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57e0f7ded402e2fac6be1f00fd7c0b19.dicom,18874874
57e37e82484254e6826397247ac940d1,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/57e37e82484254e6826397247ac940d1.dicom,6397118
582b7c53ef97d1107d527bf23879353f,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/582b7c53ef97d1107d527bf23879353f.dicom,18874874
5879d22d9f6aec0ba5d682bcc6131e22,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/5879d22d9f6aec0ba5d682bcc6131e22.dicom,15009456
587e0e770264b37149a0c033ee33820c,abnormal,11,vinbigdata_subset_dicom_part_011.zip,/kaggle/input/competitions/vinbigdata-chest-xray-abnormalities-detection/train/587e0e770264b37149a0c033ee33820c.dicom,6572810
