image_id,original_image_id,is_negative,annotation_count
4717,f6178657260dafbe0088bf3bb12e95fd,True,0
4730,f6ea8fd5566a3776bec64ec816a0eb31,True,0
4736,f774dada729622b4f5e2e1c352169d77,True,0
4756,f887788825f5004145c4b29efa89fbc6,True,0
4783,f9e33b36ae582d27a5426d7e0692d128,True,0
4784,f9e6958221cb9c50deaf7ce3e78b6bf4,True,0
4790,fa1ffc0e890d0d6fa472f8abb1590b88,True,0
4798,fa8a4206a96b99a55f7e8c84a1ec5892,True,0
4804,fb14e1b207e0ee66ed2e3179323091a8,True,0
4833,fc4363ebce3a4aaa7c7d8c4796221c16,True,0
4836,fc63f0bc1c17a196a1985672fe91d660,True,0
4841,fc9792581d7190c4b20c3e436e2d91bb,True,0
4847,fd0101d5a41b3c0a8743502692690bdb,True,0
4852,fd2892a3069f461f8a47e714b9b7f755,True,0
4861,fdc0e4eaee26a9dd7bec404df5428612,True,0
4882,ff177d5fef1586b58fc89b1bf9cc5095,True,0
4888,ff612a13f0bf475515259b986735c4e4,True,0
