coco_image_id,canonical_image_id,original_image_id,file_name,is_negative,canonical_bbox_count,coco_annotation_count,count_match
778,777,286d4f7bc4282b7dd5fae43ee06cfb8d,train/286d4f7bc4282b7dd5fae43ee06cfb8d.dicom,False,5,5,True
779,778,28711a5bb20257be65943b9374dfb3c3,train/28711a5bb20257be65943b9374dfb3c3.dicom,False,7,7,True
780,779,2877640e69c0276243177a341ed74742,train/2877640e69c0276243177a341ed74742.dicom,True,0,0,True
781,780,28896771fc2f06e7fe9444b125644731,train/28896771fc2f06e7fe9444b125644731.dicom,False,5,5,True
782,781,28936b1a86428a44f356135a896b8627,train/28936b1a86428a44f356135a896b8627.dicom,False,9,9,True
783,782,2895afe060760a377fea0d6c8fcbf9d1,train/2895afe060760a377fea0d6c8fcbf9d1.dicom,False,6,6,True
784,783,28c18bf8fcb6c11c5fbc7c00d9f5bacc,train/28c18bf8fcb6c11c5fbc7c00d9f5bacc.dicom,True,0,0,True
785,784,28c8730ff1714318eeabad15e3ae5c51,train/28c8730ff1714318eeabad15e3ae5c51.dicom,False,6,6,True
786,785,28d769becacfbdeebab6d3fda7322cf7,train/28d769becacfbdeebab6d3fda7322cf7.dicom,False,19,19,True
787,786,28eb28a9feba4a3fd37327417aba1ed7,train/28eb28a9feba4a3fd37327417aba1ed7.dicom,False,3,3,True
788,787,28ff3d4ede34ff71de27c9091b25fc44,train/28ff3d4ede34ff71de27c9091b25fc44.dicom,False,6,6,True
789,788,292cf1b34afba18402da0662070919cf,train/292cf1b34afba18402da0662070919cf.dicom,False,7,7,True
790,789,294c1b068fb6ecfd27f5106e744ddb4b,train/294c1b068fb6ecfd27f5106e744ddb4b.dicom,True,0,0,True
791,790,2954986a6bc846398d3cc9bc2297ed84,train/2954986a6bc846398d3cc9bc2297ed84.dicom,False,21,21,True
792,791,2988c0540fad8e078a609d7672525d5a,train/2988c0540fad8e078a609d7672525d5a.dicom,True,0,0,True
793,792,299057220a9508923d271ac70bff843b,train/299057220a9508923d271ac70bff843b.dicom,False,6,6,True
794,793,299278f67dc5e40ee4fd003595c6e8d7,train/299278f67dc5e40ee4fd003595c6e8d7.dicom,False,9,9,True
795,794,2998cdc708e79055543eb95842261f57,train/2998cdc708e79055543eb95842261f57.dicom,False,8,8,True
796,795,29c96058b2c5a8222b87dcaee1730469,train/29c96058b2c5a8222b87dcaee1730469.dicom,False,7,7,True
797,796,29cf3341c2f0195c0faddcf2e640045b,train/29cf3341c2f0195c0faddcf2e640045b.dicom,True,0,0,True
798,797,29df463304de180282f55d13d254b409,train/29df463304de180282f55d13d254b409.dicom,False,4,4,True
799,798,29fd996e134b7e6658edb78f41022878,train/29fd996e134b7e6658edb78f41022878.dicom,False,5,5,True
800,799,2a176d08f99af402c877cde732008c46,train/2a176d08f99af402c877cde732008c46.dicom,False,8,8,True
801,800,2a180035c17769657f1d89651ff4babd,train/2a180035c17769657f1d89651ff4babd.dicom,False,9,9,True
802,801,2a18e11f1134a84a141b5d2f8284112c,train/2a18e11f1134a84a141b5d2f8284112c.dicom,False,6,6,True
803,802,2a2d24f9e9397ea669cf6ec9f850c367,train/2a2d24f9e9397ea669cf6ec9f850c367.dicom,False,8,8,True
804,803,2a3308874776a5824f84b6ec3fee10b1,train/2a3308874776a5824f84b6ec3fee10b1.dicom,False,8,8,True
805,804,2a335bf71ad32a097557e379b6113ce9,train/2a335bf71ad32a097557e379b6113ce9.dicom,False,6,6,True
806,805,2a364dea24600221fb6208567bda008b,train/2a364dea24600221fb6208567bda008b.dicom,False,11,11,True
807,806,2a3cc19a099f06f80007cceb75d43bf0,train/2a3cc19a099f06f80007cceb75d43bf0.dicom,True,0,0,True
808,807,2a3def0aa2b27bea4235348e5d4cf345,train/2a3def0aa2b27bea4235348e5d4cf345.dicom,False,12,12,True
809,808,2a5abc6af72d3329b7155f17154132f9,train/2a5abc6af72d3329b7155f17154132f9.dicom,False,6,6,True
810,809,2a6d1ced2d75a229ea936e5f2dbbbe32,train/2a6d1ced2d75a229ea936e5f2dbbbe32.dicom,False,8,8,True
811,810,2a7a75a118e112a3b655617f77a3009a,train/2a7a75a118e112a3b655617f77a3009a.dicom,False,7,7,True
812,811,2a7e782ce2b8c998858e184637c3e9dd,train/2a7e782ce2b8c998858e184637c3e9dd.dicom,False,3,3,True
813,812,2a848e44e179f5e9b7d708835cfa5109,train/2a848e44e179f5e9b7d708835cfa5109.dicom,False,8,8,True
814,813,2a8be2bd51a3851ed0ce9c84e9a62426,train/2a8be2bd51a3851ed0ce9c84e9a62426.dicom,False,3,3,True
815,814,2a96255deafcf2f24bf9f266e1c12633,train/2a96255deafcf2f24bf9f266e1c12633.dicom,False,9,9,True
816,815,2aae4700188dd1842bb1851d714d7f38,train/2aae4700188dd1842bb1851d714d7f38.dicom,False,6,6,True
817,816,2ab378a7f2524b5b5a7ea85b86f0b4ee,train/2ab378a7f2524b5b5a7ea85b86f0b4ee.dicom,False,8,8,True
818,817,2ad18a594cbaf3c6d6145a7775829554,train/2ad18a594cbaf3c6d6145a7775829554.dicom,False,28,28,True
819,818,2ae73f853f1f9c23c2c9e200046665d1,train/2ae73f853f1f9c23c2c9e200046665d1.dicom,False,5,5,True
820,819,2aeb88a0d7394443e815a4b3e15399d4,train/2aeb88a0d7394443e815a4b3e15399d4.dicom,False,5,5,True
821,820,2b0d2503cdaa8d34ad9a82cf4fdb546e,train/2b0d2503cdaa8d34ad9a82cf4fdb546e.dicom,False,5,5,True
822,821,2b0fb0afde2742c14c1c967cdcb20969,train/2b0fb0afde2742c14c1c967cdcb20969.dicom,False,6,6,True
823,822,2b24fc9d451749e2edfc5ff60be60192,train/2b24fc9d451749e2edfc5ff60be60192.dicom,False,11,11,True
824,823,2b49559acd55fecfe38a55ca0ed0bf68,train/2b49559acd55fecfe38a55ca0ed0bf68.dicom,False,5,5,True
825,824,2b4d362bb4e5eb4c37b13b9eaa1ca079,train/2b4d362bb4e5eb4c37b13b9eaa1ca079.dicom,False,6,6,True
826,825,2b5284b043c6459e1e1e0a4a328cad79,train/2b5284b043c6459e1e1e0a4a328cad79.dicom,False,22,22,True
827,826,2b55e75bee255de5460976f84d18b76f,train/2b55e75bee255de5460976f84d18b76f.dicom,True,0,0,True
828,827,2b5b141ce31a62f9b997052a3ca73128,train/2b5b141ce31a62f9b997052a3ca73128.dicom,False,6,6,True
829,828,2b658b536fb15c22f623c3d6672b64d0,train/2b658b536fb15c22f623c3d6672b64d0.dicom,False,23,23,True
830,829,2b6b881ebefa187a82a2a51ea677298c,train/2b6b881ebefa187a82a2a51ea677298c.dicom,False,6,6,True
831,830,2b6ec0aa221b1f430e8f5cb1696844dd,train/2b6ec0aa221b1f430e8f5cb1696844dd.dicom,False,9,9,True
832,831,2b8a0c8760862e0bd6dbac062d421396,train/2b8a0c8760862e0bd6dbac062d421396.dicom,False,11,11,True
833,832,2b8cead1c95f1a83f7ea7f7b92f398e4,train/2b8cead1c95f1a83f7ea7f7b92f398e4.dicom,True,0,0,True
834,833,2b8d23b406077cd35596765abe6930c8,train/2b8d23b406077cd35596765abe6930c8.dicom,False,3,3,True
835,834,2ba459709d0d25824e0baf9f6d4f94e6,train/2ba459709d0d25824e0baf9f6d4f94e6.dicom,False,7,7,True
836,835,2ba839f1e3d3c2d8760c11ccb7e3f01c,train/2ba839f1e3d3c2d8760c11ccb7e3f01c.dicom,False,6,6,True
837,836,2bac12b65fe143e0d0a4b56b320782e8,train/2bac12b65fe143e0d0a4b56b320782e8.dicom,False,10,10,True
838,837,2bcbeee6ac875c40fd3adc070a35f46b,train/2bcbeee6ac875c40fd3adc070a35f46b.dicom,False,9,9,True
839,838,2be0cff9073424bcaf946885d1c1adf5,train/2be0cff9073424bcaf946885d1c1adf5.dicom,False,6,6,True
840,839,2be93a3c2bd9a086a39c3806e1811356,train/2be93a3c2bd9a086a39c3806e1811356.dicom,False,8,8,True
841,840,2beb474652da324c06ca0267cc903c1e,train/2beb474652da324c06ca0267cc903c1e.dicom,False,6,6,True
842,841,2bec7ab41bfb8b797483fb5af80ace2e,train/2bec7ab41bfb8b797483fb5af80ace2e.dicom,False,6,6,True
843,842,2c0ecdf04ffe35c6031fe2ae2b3a36f4,train/2c0ecdf04ffe35c6031fe2ae2b3a36f4.dicom,True,0,0,True
844,843,2c2551cc5f69dc282a7dea8202492a85,train/2c2551cc5f69dc282a7dea8202492a85.dicom,True,0,0,True
845,844,2c3979232fe659fb46d4ca12263e75d0,train/2c3979232fe659fb46d4ca12263e75d0.dicom,False,5,5,True
846,845,2c42c054b21c3a7ff91f13e3b43e5418,train/2c42c054b21c3a7ff91f13e3b43e5418.dicom,False,8,8,True
847,846,2c475d89c90a50567ba0cf5ddd62f68a,train/2c475d89c90a50567ba0cf5ddd62f68a.dicom,False,13,13,True
848,847,2c535167a6a1466c54bc62eb6100f577,train/2c535167a6a1466c54bc62eb6100f577.dicom,False,3,3,True
849,848,2c5d9c4fdfc633cb9a6af8ead0c45f19,train/2c5d9c4fdfc633cb9a6af8ead0c45f19.dicom,False,5,5,True
850,849,2c6c48665c4d007b795cbcb57da481bd,train/2c6c48665c4d007b795cbcb57da481bd.dicom,True,0,0,True
851,850,2c74f4196862f688266048d27224464d,train/2c74f4196862f688266048d27224464d.dicom,False,4,4,True
852,851,2c7fbcdc37fba555a38a39db3d9e41a5,train/2c7fbcdc37fba555a38a39db3d9e41a5.dicom,True,0,0,True
853,852,2c8015354af1a7509937c82f2979ba49,train/2c8015354af1a7509937c82f2979ba49.dicom,False,8,8,True
854,853,2c892bb46e4187bddce8fe179d7225dc,train/2c892bb46e4187bddce8fe179d7225dc.dicom,False,6,6,True
855,854,2c8f7823a733497e98add3125db370cf,train/2c8f7823a733497e98add3125db370cf.dicom,False,13,13,True
856,855,2cb170e77545abd5b7992c83865eb690,train/2cb170e77545abd5b7992c83865eb690.dicom,False,3,3,True
857,856,2cb21c7b25708742a6eed6ba4a59e6eb,train/2cb21c7b25708742a6eed6ba4a59e6eb.dicom,False,8,8,True
858,857,2cb442312ff65f3255923b38dc6dc2fa,train/2cb442312ff65f3255923b38dc6dc2fa.dicom,False,8,8,True
859,858,2cb59fe7e250f3e883c884e726719115,train/2cb59fe7e250f3e883c884e726719115.dicom,False,5,5,True
860,859,2cd31f05e3d0a2ebdf33e7a90fdc95ac,train/2cd31f05e3d0a2ebdf33e7a90fdc95ac.dicom,False,3,3,True
861,860,2ce046da31101c578df3349c36f325a1,train/2ce046da31101c578df3349c36f325a1.dicom,False,10,10,True
862,861,2ceaa4c6e93b4496df1831cccc3e433a,train/2ceaa4c6e93b4496df1831cccc3e433a.dicom,False,6,6,True
863,862,2cf24e4b4380252c4dc94a0e63bed062,train/2cf24e4b4380252c4dc94a0e63bed062.dicom,False,5,5,True
864,863,2d063af5457785f5c76ae1e6c06c0037,train/2d063af5457785f5c76ae1e6c06c0037.dicom,False,15,15,True
865,864,2d13fc4ff7c24e1110fa0c5593e7c3e7,train/2d13fc4ff7c24e1110fa0c5593e7c3e7.dicom,False,3,3,True
866,865,2d377f5b2bd10b8ead268046859d939a,train/2d377f5b2bd10b8ead268046859d939a.dicom,False,8,8,True
867,866,2d4076277667dd84c623c7877ceeefff,train/2d4076277667dd84c623c7877ceeefff.dicom,False,4,4,True
868,867,2d40e0cc7dca11e4b2d8574532096c31,train/2d40e0cc7dca11e4b2d8574532096c31.dicom,True,0,0,True
869,868,2d4a3f928bbd1cf6cec20fc617af2fa3,train/2d4a3f928bbd1cf6cec20fc617af2fa3.dicom,False,10,10,True
870,869,2d5241a2f2800671da3f56606fe86d60,train/2d5241a2f2800671da3f56606fe86d60.dicom,True,0,0,True
871,870,2d530b729f6935d54ca504c92ffeaa3c,train/2d530b729f6935d54ca504c92ffeaa3c.dicom,False,6,6,True
872,871,2d56555f99586d0c8c6e31ab33297c25,train/2d56555f99586d0c8c6e31ab33297c25.dicom,False,6,6,True
873,872,2d64ca640df9686f4d2f6152b6ca74ab,train/2d64ca640df9686f4d2f6152b6ca74ab.dicom,False,6,6,True
874,873,2d6c36cb32352b891ef90fb11f3215f7,train/2d6c36cb32352b891ef90fb11f3215f7.dicom,False,6,6,True
875,874,2d6d1b01427ec2acbdbc2149559585fa,train/2d6d1b01427ec2acbdbc2149559585fa.dicom,True,0,0,True
876,875,2d817e7d481f611ed33a74e5cba97550,train/2d817e7d481f611ed33a74e5cba97550.dicom,False,8,8,True
877,876,2d914572fd6d5cd4b158067b5a1eda1e,train/2d914572fd6d5cd4b158067b5a1eda1e.dicom,False,3,3,True
878,877,2d9dbcfad0e6a4bfeae0c6fe1f780d98,train/2d9dbcfad0e6a4bfeae0c6fe1f780d98.dicom,False,4,4,True
879,878,2da795e38db0e7086e2479f7aaf1e631,train/2da795e38db0e7086e2479f7aaf1e631.dicom,False,5,5,True
880,879,2dae0b56a64f3708706e63711d970243,train/2dae0b56a64f3708706e63711d970243.dicom,False,10,10,True
881,880,2dd5e1ec060f1389e24a4caffa6d534e,train/2dd5e1ec060f1389e24a4caffa6d534e.dicom,False,18,18,True
882,881,2de0585a5eea24c7e8672fcd70da26b4,train/2de0585a5eea24c7e8672fcd70da26b4.dicom,False,3,3,True
883,882,2df96190b0062c04b4dad588079c4caf,train/2df96190b0062c04b4dad588079c4caf.dicom,False,12,12,True
884,883,2e02414c9f4b2b23a7761fe8c2b3bc93,train/2e02414c9f4b2b23a7761fe8c2b3bc93.dicom,False,4,4,True
885,884,2e14a1d545fe84fb87891640ba990781,train/2e14a1d545fe84fb87891640ba990781.dicom,False,8,8,True
886,885,2e1571fc9e41f68fcc84b6094d664416,train/2e1571fc9e41f68fcc84b6094d664416.dicom,False,21,21,True
887,886,2e285b95faad220e17e6cbfbe514733e,train/2e285b95faad220e17e6cbfbe514733e.dicom,False,28,28,True
888,887,2e31b4459572dee5881ec70c7b46dcab,train/2e31b4459572dee5881ec70c7b46dcab.dicom,False,11,11,True
889,888,2e37a70ea49570b31cb4b83e5a109a7e,train/2e37a70ea49570b31cb4b83e5a109a7e.dicom,False,9,9,True
890,889,2e426ab34288f1f7edba1c73feb45a05,train/2e426ab34288f1f7edba1c73feb45a05.dicom,False,5,5,True
891,890,2e4419b8c1f923cff2781be045f4e0d5,train/2e4419b8c1f923cff2781be045f4e0d5.dicom,True,0,0,True
892,891,2e4b0a0fb7faf81bc42b46c3247ae8ad,train/2e4b0a0fb7faf81bc42b46c3247ae8ad.dicom,False,6,6,True
893,892,2e62a91d3bdb8e212af2518125eb9dbc,train/2e62a91d3bdb8e212af2518125eb9dbc.dicom,False,7,7,True
894,893,2e6afc683a445f6e88ab4a101618f718,train/2e6afc683a445f6e88ab4a101618f718.dicom,False,6,6,True
895,894,2e7b51cf120ec59d369331d09bba34b8,train/2e7b51cf120ec59d369331d09bba34b8.dicom,False,14,14,True
896,895,2e846b1cde620c95fbb326a4bae3d9df,train/2e846b1cde620c95fbb326a4bae3d9df.dicom,False,5,5,True
897,896,2e968b23fc1bc1150bf1943e1b53b031,train/2e968b23fc1bc1150bf1943e1b53b031.dicom,True,0,0,True
898,897,2e9caf35e4c86be7006e6588b6e56985,train/2e9caf35e4c86be7006e6588b6e56985.dicom,True,0,0,True
899,898,2e9cb16d1950ad82347cade9cacedc8b,train/2e9cb16d1950ad82347cade9cacedc8b.dicom,False,5,5,True
900,899,2ea80a706ffc413d3c8d8c666e869c43,train/2ea80a706ffc413d3c8d8c666e869c43.dicom,True,0,0,True
901,900,2ebb05b4c603d590854c621fa4f1fd5c,train/2ebb05b4c603d590854c621fa4f1fd5c.dicom,False,8,8,True
902,901,2f04c078e7bb7c23addf7464f7c4e925,train/2f04c078e7bb7c23addf7464f7c4e925.dicom,False,9,9,True
903,902,2f111f79e145a2062200644c1e77dbd4,train/2f111f79e145a2062200644c1e77dbd4.dicom,False,5,5,True
904,903,2f1d0d633adb6d339736aa2bb9e2fcb7,train/2f1d0d633adb6d339736aa2bb9e2fcb7.dicom,False,6,6,True
905,904,2f3264d3c0a52bb2e280855bcfd35733,train/2f3264d3c0a52bb2e280855bcfd35733.dicom,False,3,3,True
906,905,2f35a721ceb1f89cbbd33ade57b32f4e,train/2f35a721ceb1f89cbbd33ade57b32f4e.dicom,False,11,11,True
907,906,2f3bb25eb6ae1a19b982c6ba56f725e2,train/2f3bb25eb6ae1a19b982c6ba56f725e2.dicom,False,9,9,True
908,907,2f3f84ed97b4ae346a990e843d929f9d,train/2f3f84ed97b4ae346a990e843d929f9d.dicom,False,14,14,True
909,908,2f4573aa154b6ee5f4ba4dc90626f5ec,train/2f4573aa154b6ee5f4ba4dc90626f5ec.dicom,False,16,16,True
910,909,2f479f67c2228f246b889508f794b785,train/2f479f67c2228f246b889508f794b785.dicom,False,3,3,True
911,910,2f4adab67a67f3ee8322175840092fe5,train/2f4adab67a67f3ee8322175840092fe5.dicom,False,14,14,True
912,911,2f4bc0f22545fa58a89bfa13cc083191,train/2f4bc0f22545fa58a89bfa13cc083191.dicom,False,4,4,True
913,912,2f4f119515e7a3c9b76c704caf75976f,train/2f4f119515e7a3c9b76c704caf75976f.dicom,False,6,6,True
914,913,2f5a3aa315379bb01b8b4c9a1ece8e2e,train/2f5a3aa315379bb01b8b4c9a1ece8e2e.dicom,False,13,13,True
915,914,2f5a677d35532e18388a9993ca166a80,train/2f5a677d35532e18388a9993ca166a80.dicom,False,3,3,True
916,915,2fa41afdcc3955d6ab0bdc5656caa0d1,train/2fa41afdcc3955d6ab0bdc5656caa0d1.dicom,False,4,4,True
917,916,2fa7906cc0d122c8ef0a654409b5e1d2,train/2fa7906cc0d122c8ef0a654409b5e1d2.dicom,False,7,7,True
918,917,2fd3d0e3b5de5535994ac58f2bd175da,train/2fd3d0e3b5de5535994ac58f2bd175da.dicom,False,5,5,True
919,918,2fd65c3d2a4c8d35293784167c7a2348,train/2fd65c3d2a4c8d35293784167c7a2348.dicom,False,3,3,True
920,919,2fdd72337c9a875cf679564355b4bef2,train/2fdd72337c9a875cf679564355b4bef2.dicom,False,6,6,True
921,920,2ffbc003cbd77857cd7ec7a69d8f6ce8,train/2ffbc003cbd77857cd7ec7a69d8f6ce8.dicom,False,3,3,True
922,921,3005e709b7711027df25c715b6ebff02,train/3005e709b7711027df25c715b6ebff02.dicom,False,6,6,True
923,922,300f0557394e4f85b5704774106a2067,train/300f0557394e4f85b5704774106a2067.dicom,False,3,3,True
924,923,30174f91133f986dd4f8f95d2b2d92b2,train/30174f91133f986dd4f8f95d2b2d92b2.dicom,False,8,8,True
925,924,3024b7dc8e38999c16ab20ed51c7aa2e,train/3024b7dc8e38999c16ab20ed51c7aa2e.dicom,False,13,13,True
926,925,30303a4b9ba969bea4e676cbd4a2496c,train/30303a4b9ba969bea4e676cbd4a2496c.dicom,False,10,10,True
927,926,3033cf4aadc4811b5e714fb3fe295a4e,train/3033cf4aadc4811b5e714fb3fe295a4e.dicom,False,7,7,True
928,927,303e0a9c848a6f2697622543d6de3364,train/303e0a9c848a6f2697622543d6de3364.dicom,False,8,8,True
929,928,30466896de60f54644199811cfb542f1,train/30466896de60f54644199811cfb542f1.dicom,True,0,0,True
930,929,3052424d097d8b94d387a20248639d47,train/3052424d097d8b94d387a20248639d47.dicom,False,27,27,True
931,930,305c85dddfdddac905f288a8106ca371,train/305c85dddfdddac905f288a8106ca371.dicom,False,17,17,True
932,931,305e4add9c72c91e9984305bf4e85aee,train/305e4add9c72c91e9984305bf4e85aee.dicom,False,14,14,True
933,932,306d35d649f4fe90bec5b21eb3d8c42f,train/306d35d649f4fe90bec5b21eb3d8c42f.dicom,False,4,4,True
934,933,306ed332a8e21425894424f73c17b11f,train/306ed332a8e21425894424f73c17b11f.dicom,False,9,9,True
935,934,30732ad387fb4f2429a6c5b965910869,train/30732ad387fb4f2429a6c5b965910869.dicom,False,3,3,True
936,935,3095cc822fe5a15e277499c62b74d58e,train/3095cc822fe5a15e277499c62b74d58e.dicom,True,0,0,True
937,936,309ca3d3a6991e2a001d75f734d88099,train/309ca3d3a6991e2a001d75f734d88099.dicom,False,3,3,True
938,937,30a08276cab4bd3ba231b2307341b987,train/30a08276cab4bd3ba231b2307341b987.dicom,False,12,12,True
939,938,30c105116d347c2f1107e206362dd949,train/30c105116d347c2f1107e206362dd949.dicom,False,4,4,True
940,939,30c34393c4ba548104b8a65aa2fd76bb,train/30c34393c4ba548104b8a65aa2fd76bb.dicom,False,5,5,True
941,940,30cf440566432d0f579a2a10bb3f3bf3,train/30cf440566432d0f579a2a10bb3f3bf3.dicom,False,10,10,True
942,941,30d01b42c2a0495ceea5873455e4c4e4,train/30d01b42c2a0495ceea5873455e4c4e4.dicom,False,12,12,True
943,942,30d24189cf005a9baf02929afd518832,train/30d24189cf005a9baf02929afd518832.dicom,False,4,4,True
944,943,30d70dcb9b7a5d7e9028326954feaa35,train/30d70dcb9b7a5d7e9028326954feaa35.dicom,False,8,8,True
945,944,3105bf6d00f6c2164ea9285b20692df5,train/3105bf6d00f6c2164ea9285b20692df5.dicom,False,6,6,True
946,945,310a5c5df24cacd7bfc923cf0ce2f310,train/310a5c5df24cacd7bfc923cf0ce2f310.dicom,False,17,17,True
947,946,310c786eccfed6cb9c04cf9e2d31a5fa,train/310c786eccfed6cb9c04cf9e2d31a5fa.dicom,False,6,6,True
948,947,3115c1b6368f91b45f691edbd63f1a78,train/3115c1b6368f91b45f691edbd63f1a78.dicom,False,11,11,True
949,948,3116e8acc9b97d7a581ea891ae9bed80,train/3116e8acc9b97d7a581ea891ae9bed80.dicom,False,4,4,True
950,949,3122e82023dd28ef2ab4595f948e0e17,train/3122e82023dd28ef2ab4595f948e0e17.dicom,False,6,6,True
951,950,3124a602cb56b2a41271a8b658410457,train/3124a602cb56b2a41271a8b658410457.dicom,False,11,11,True
952,951,3126f384167edfe4650413888feb60f1,train/3126f384167edfe4650413888feb60f1.dicom,False,6,6,True
953,952,3140eff61d10b2a6f29512a73f9f8022,train/3140eff61d10b2a6f29512a73f9f8022.dicom,False,4,4,True
954,953,3143c4090b404863d57a355e61585d0b,train/3143c4090b404863d57a355e61585d0b.dicom,False,6,6,True
955,954,314517b694426a160b93fcdf447fa355,train/314517b694426a160b93fcdf447fa355.dicom,False,6,6,True
956,955,3145bee8f1346fa89938289eedd7b05c,train/3145bee8f1346fa89938289eedd7b05c.dicom,False,8,8,True
957,956,314b28b21a620ea16d0de1103157b37d,train/314b28b21a620ea16d0de1103157b37d.dicom,False,12,12,True
958,957,315677bd3e1ac182188b6a16490695d2,train/315677bd3e1ac182188b6a16490695d2.dicom,False,7,7,True
959,958,3156a168acb759ef3257ea5a5d788a91,train/3156a168acb759ef3257ea5a5d788a91.dicom,False,3,3,True
960,959,3156b5feb62ed8cfdafef21f1f82a6c1,train/3156b5feb62ed8cfdafef21f1f82a6c1.dicom,False,11,11,True
961,960,315749c6f7397c42913f97db8388f4c2,train/315749c6f7397c42913f97db8388f4c2.dicom,False,8,8,True
962,961,3167f8c1907895bbfcd0effb6b25ce5a,train/3167f8c1907895bbfcd0effb6b25ce5a.dicom,False,8,8,True
963,962,316b07c8233162f6c57b23d94b823ea8,train/316b07c8233162f6c57b23d94b823ea8.dicom,False,19,19,True
964,963,316ce67a6c95d104d5864cf2f30786bc,train/316ce67a6c95d104d5864cf2f30786bc.dicom,False,12,12,True
965,964,316f325969fa2dfb24fb9706c34fa0a8,train/316f325969fa2dfb24fb9706c34fa0a8.dicom,False,6,6,True
966,965,317507bb22f6c10f4f08e8666c0f6ff8,train/317507bb22f6c10f4f08e8666c0f6ff8.dicom,False,6,6,True
967,966,31873abb42a5af56c33d1681971d014b,train/31873abb42a5af56c33d1681971d014b.dicom,False,24,24,True
968,967,31901b2d1d2eb92c235f47f498b907c0,train/31901b2d1d2eb92c235f47f498b907c0.dicom,False,5,5,True
969,968,319781be30659abddca9230f0bca5311,train/319781be30659abddca9230f0bca5311.dicom,False,6,6,True
970,969,31a2b39d2a73f406dbef13c7cd023eb0,train/31a2b39d2a73f406dbef13c7cd023eb0.dicom,False,11,11,True
971,970,31ab750de5cb0c76b49d45ab1d2186a6,train/31ab750de5cb0c76b49d45ab1d2186a6.dicom,False,5,5,True
972,971,31b94fc39e55c2494665e6a7ffde03b1,train/31b94fc39e55c2494665e6a7ffde03b1.dicom,False,3,3,True
973,972,31bdfdc7f6e09f2df77cefac8e857518,train/31bdfdc7f6e09f2df77cefac8e857518.dicom,False,13,13,True
974,973,31ffa866e091965da25a408b4cc7d0db,train/31ffa866e091965da25a408b4cc7d0db.dicom,False,8,8,True
975,974,320636f4d907fe2a72073b7b5fe33f86,train/320636f4d907fe2a72073b7b5fe33f86.dicom,False,4,4,True
976,975,320ec834b1f64d745ebb19de0cfc184d,train/320ec834b1f64d745ebb19de0cfc184d.dicom,False,8,8,True
977,976,321c111713c3ee5385db0effb54ff568,train/321c111713c3ee5385db0effb54ff568.dicom,False,5,5,True
978,977,321f7e75a35ff3b3cb8a4cfb0ab266c2,train/321f7e75a35ff3b3cb8a4cfb0ab266c2.dicom,True,0,0,True
979,978,322976528934fc60a595afd9a1bc656d,train/322976528934fc60a595afd9a1bc656d.dicom,False,8,8,True
980,979,322c95c6c1933b38440b167705248747,train/322c95c6c1933b38440b167705248747.dicom,True,0,0,True
981,980,323029b8a64431ac83ea6c71804f42c9,train/323029b8a64431ac83ea6c71804f42c9.dicom,False,5,5,True
982,981,32459f62247d44d5da83192aa03400e4,train/32459f62247d44d5da83192aa03400e4.dicom,False,10,10,True
983,982,324c908cb345ed14be7a468a56f1ceba,train/324c908cb345ed14be7a468a56f1ceba.dicom,False,13,13,True
984,983,325fece9273ff0bf0ea08a42fe24626d,train/325fece9273ff0bf0ea08a42fe24626d.dicom,False,11,11,True
985,984,326f5799de625f4fddd67b9c7827bfe5,train/326f5799de625f4fddd67b9c7827bfe5.dicom,False,4,4,True
986,985,32712661995a66ff7b5193dd351ce5d3,train/32712661995a66ff7b5193dd351ce5d3.dicom,True,0,0,True
987,986,3283c0e38a77249f38ca0c949862726a,train/3283c0e38a77249f38ca0c949862726a.dicom,False,6,6,True
988,987,328a03f1cf631960207c6f6f3026bdb1,train/328a03f1cf631960207c6f6f3026bdb1.dicom,False,15,15,True
989,988,328c2e4790fad49004a3bf14be3a51c6,train/328c2e4790fad49004a3bf14be3a51c6.dicom,False,12,12,True
990,989,32c05ef69ce090ebbdaa6741c21afc01,train/32c05ef69ce090ebbdaa6741c21afc01.dicom,False,11,11,True
991,990,32c5e37a0c5d6cc1eb4b9d23c46dab55,train/32c5e37a0c5d6cc1eb4b9d23c46dab55.dicom,False,3,3,True
992,991,32d7d0b779485be0f92e8ef0f90cccdf,train/32d7d0b779485be0f92e8ef0f90cccdf.dicom,True,0,0,True
993,992,32e735ff23d1c5bf5d2d1aa51937ca82,train/32e735ff23d1c5bf5d2d1aa51937ca82.dicom,False,5,5,True
994,993,32ed4f132b9f0077a309b0d91fc944e2,train/32ed4f132b9f0077a309b0d91fc944e2.dicom,False,11,11,True
995,994,32f643fbd7e99181193edf3720888743,train/32f643fbd7e99181193edf3720888743.dicom,True,0,0,True
996,995,330056253f0b74a0808722e9f38ab46b,train/330056253f0b74a0808722e9f38ab46b.dicom,False,5,5,True
997,996,330423a5c20c1fab3ba43d966bd6e2e5,train/330423a5c20c1fab3ba43d966bd6e2e5.dicom,False,10,10,True
998,997,330b3939ea1fe042ad347e8d02abc393,train/330b3939ea1fe042ad347e8d02abc393.dicom,False,11,11,True
999,998,3312ab0661750f9899b4589eae97731a,train/3312ab0661750f9899b4589eae97731a.dicom,False,15,15,True
1000,999,332f505a735ca0961e7128fc0f166a5c,train/332f505a735ca0961e7128fc0f166a5c.dicom,False,6,6,True
