image_id,source_relative_path,output_relative_path,source_dicom_sha256,pre_jpeg_uint8_sha256,output_jpeg_sha256,decoded_jpeg_uint8_sha256,width,height,jpeg_quality,protocol_version,protocol_sha256,decision_sha256,decoder_backend,modality_branch,voi_branch,pixel_padding_branch,presentation_branch,presentation_inversion_count,padding_pixel_count,warnings,status
30d24189cf005a9baf02929afd518832,train/30d24189cf005a9baf02929afd518832.dicom,train/30d24189cf005a9baf02929afd518832.jpg,4ff8fb86c551b18f3aa22b1b3067369ec02abe628b324343d00fe9c64fdb183a,6e2a1f377571c557510ef27eb6bbafdb5d62d464b9c540f8133ac77082562f21,b4c4ecd3d7e577e9564d003357e8f1f0caa9f2f61039692d89fd6234b7956185,c434273dfb6ff02934c13de08d54dc5a49796ecdf11c1446f3c2d1b55fd5af82,2551,3255,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
30d70dcb9b7a5d7e9028326954feaa35,train/30d70dcb9b7a5d7e9028326954feaa35.dicom,train/30d70dcb9b7a5d7e9028326954feaa35.jpg,508e38c80c536e2206ec433498d9af60405b7cf7f06f786dad53c4a53fd85715,fd5704a6b07057920b146396673e2825914faf3500070876936d6782b8e44848,4ddcd7a9f9cd73c3da708a8d48ca72e6b83be8d1d80c616753dda37d168b1da2,11ecfe78fc08f0581ce8fb148ec82c828031b3e925eff272fb2b8d5279ebb907,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
3105bf6d00f6c2164ea9285b20692df5,train/3105bf6d00f6c2164ea9285b20692df5.dicom,train/3105bf6d00f6c2164ea9285b20692df5.jpg,e573bb4d9f1c1717331ee2dd78c7714c8ee1024237d1f93bab51c545e3f6a552,c87df2911012df79355f9ba564507415dd2611de34c56fe8ad69d47c5c844bc1,a2d29bd59e5382fde81d8231ea5d3e5428a0a6cbf7528279a540e3e9b06a60b9,3bfaa966e03581e14467eb4e303663014f7101a06a6319f00bdc7e5e36a61ebd,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
310a5c5df24cacd7bfc923cf0ce2f310,train/310a5c5df24cacd7bfc923cf0ce2f310.dicom,train/310a5c5df24cacd7bfc923cf0ce2f310.jpg,b3fc399432da6cf6c06a98d086a12638a11fb207952cd70fba9e11ff52582cbe,6af94a5605f0377107edb0b35e80aa77bccff9258deae014d0f5893f32ebff3d,b738afd26cafefccaebbdfd8fd5ca70368b568d95154babd644676fd7793c9c2,4ff5b5dc2dd2fc1c43cf56975fe4e036dd43df728bc0072673639838a72508de,2689,3022,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
310c786eccfed6cb9c04cf9e2d31a5fa,train/310c786eccfed6cb9c04cf9e2d31a5fa.dicom,train/310c786eccfed6cb9c04cf9e2d31a5fa.jpg,d5f7467544ad5f685e9a9e6f51cf88e4bd1d8dcc4d2d774b0fb0c8bc97475e4f,2de20135f5b32bd7f2a3331cc5b01a96e76a39dafe99619dde996a7e3a21289f,a535a173861f1a197bc218ddabb302612120e875d8160989a5e99eafe4f8977a,e9c7bc23d1c1b4a39ef6838fbc3e12ac34941f802ef2fff119979d2ae27efe5d,1896,2320,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,theoretical_fallback,none,inverted,1,0,,converted
3115c1b6368f91b45f691edbd63f1a78,train/3115c1b6368f91b45f691edbd63f1a78.dicom,train/3115c1b6368f91b45f691edbd63f1a78.jpg,1597c46b8379f76998ed00295e85f9bdd027f8d28cca3ee243588f9fbf4cb424,f4f8b7777aa030cb2453f875650f5257958408c19b030153b6e4c7431030131d,3dabba204a7a2a2b6c0bdf3754a1ca8425c031446350eaa7abc2b76935c9672e,0f45e824705b9f3cfe4c96c7324b20365e3140c4dac6e7d8bcb91b1d4254f58f,2810,2992,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
3116e8acc9b97d7a581ea891ae9bed80,train/3116e8acc9b97d7a581ea891ae9bed80.dicom,train/3116e8acc9b97d7a581ea891ae9bed80.jpg,65f152e3492f7b2e7ea81b7d70a3ed733f58ee6a7aa785c387a1814bf38ddfd3,c490e5fc799a8c98080ee962267ee0df296697b1c9a4e49a655d5e338f0de336,7a54fdfb5ce44e3da90efcb5f7e36cd3e81bc72ecdba6f27ea56800431845c23,16752811780a9d1102c01ad4eea79fe117e7df57c63c9332f1db7f46ea87e899,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
3122e82023dd28ef2ab4595f948e0e17,train/3122e82023dd28ef2ab4595f948e0e17.dicom,train/3122e82023dd28ef2ab4595f948e0e17.jpg,f3d50528d7430de24902a04f80a8a3031705e050f51cf582cebfb61ecfa7a05f,5c95738ef55cc15228393196e41ff524445f5cc6d87e4744a2e8328ce641375b,9c08d1da4ecd173d095dd5c9a1b16cb56cd466cb9a3b510aae257450ea1c2589,5eff25428ad7292a9c0631d25cb7a123591d01ea0dce6c5fd158b5f8107f49f0,3072,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
3124a602cb56b2a41271a8b658410457,train/3124a602cb56b2a41271a8b658410457.dicom,train/3124a602cb56b2a41271a8b658410457.jpg,fc5eefdc52ca6b721794f678cac36c3375961a8cd1be20b3df48b668d5bc76ee,94d45b65aae9e4a7c0448adda7dcbff8cf4666efc676436867bfa3ccbd0bd1ff,d394081537b481e002888c87bdbb6ab9fe773a6bb8745fba2f694d3a267fde4d,909d90d841c2f9f555c26857d9e639b29ab772687968d9fd5ce81ae4af53f8ce,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
3126f384167edfe4650413888feb60f1,train/3126f384167edfe4650413888feb60f1.dicom,train/3126f384167edfe4650413888feb60f1.jpg,3157fcead153a5ede21443c63a460a08afcfaa2bbe4356559982ff002e968876,b5560f9c16fcf9cb5dca0eb0100353b8fa5831af6adc0a289b460c7635aad0ec,4b79063bbed4fc9c59a651a6edeedb21e09b52b8a88cf9372b7b7ae1eecd0176,b49ad0ed2921d13dedd64eb2dfa2dcde6b8b78f0536cf52e4c3958caa1bfd736,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
3140eff61d10b2a6f29512a73f9f8022,train/3140eff61d10b2a6f29512a73f9f8022.dicom,train/3140eff61d10b2a6f29512a73f9f8022.jpg,8f9f55900e5e9fc110de5f149fa3775704f449edac196947ba1b8b211d0b3b84,66c56280bdf30ba33f96ece40b45099efa64a03249aa2cc15bef1c200fc1d698,ff4bd58816830755757cf38f2d2ac0b28466e750726cbd25582b70b7f3a4da2b,313074c5de4cce16c6aed0a58486cb5dbbbc5e5b677c1c149da4d41e8e070b78,3072,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
3143c4090b404863d57a355e61585d0b,train/3143c4090b404863d57a355e61585d0b.dicom,train/3143c4090b404863d57a355e61585d0b.jpg,8b5f8962a5698a2886a844884d475a470e4f6e1d07603fa7a89b4b7662add42e,ba7c650263ec2189103ea7a3341c21b4dec0de913308e5d764ab1051050101f2,4845e0bdd0041ea3861068bc14ec38397a97631063094912c8946ab0d64b6bf2,5adf27e8df90e4184b5d97aac34a943591ecb07f5e885d15d0aa4a6f60bf0b90,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,inverted,1,0,,converted
314517b694426a160b93fcdf447fa355,train/314517b694426a160b93fcdf447fa355.dicom,train/314517b694426a160b93fcdf447fa355.jpg,275399ee2e11632c762f10b1a5e8af9b1809800bea752fd94e3da44143cab19d,bf5ac683b563ffcfd70f46b874bda545b346f1a2ec268d9df7636d684aef671d,e8dcd95090565d90f1d00026c112db46b33ee70a54320cd5ded96051e83e7c32,1f644262332ae022d29bbbc7a83d16733742bd9f3f5debb39a78c0052f725c39,1928,2280,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,theoretical_fallback,none,inverted,1,0,,converted
3145bee8f1346fa89938289eedd7b05c,train/3145bee8f1346fa89938289eedd7b05c.dicom,train/3145bee8f1346fa89938289eedd7b05c.jpg,84b5868917ce17569592353dac120036f6875942c76b65b45bf1c3bcc6bfeb6d,1f430ba9322a5b80015ca2ed1c6f6418fa7aea4aaabd251182ea374732f3aad1,3c96b897552d3ecf07069aff0354113d18e81ca7ab3a54004303a502d3c412e5,e088c0336f5677445cc22867993180b62c75425b823e3e4e773f4ce922246270,2698,2610,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
314b28b21a620ea16d0de1103157b37d,train/314b28b21a620ea16d0de1103157b37d.dicom,train/314b28b21a620ea16d0de1103157b37d.jpg,f44a6acc6119e1a4f1a9de77d9da43a3bbbf4d8b0baa1aa355ad54ddd16dc0ea,971cf2f064247d3af78affb9e75b5effeb374111d483731102889961020d57e9,f888ead51b5e8b383a892ac1018c5d5e6aa3d68bf9288908eb53760d817e2461,9d787ce9453f902cad8829e7cfe33d5238b1b699bb2e365b0c46ecfe6e6a5d00,2544,2272,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
315677bd3e1ac182188b6a16490695d2,train/315677bd3e1ac182188b6a16490695d2.dicom,train/315677bd3e1ac182188b6a16490695d2.jpg,4bed542ecc048705a075c945e3b7609a8f3ba16fb6b096617df7b49192035eb0,7d71fa1f86bad84526c19edab9cae2006dec6df910bcedeb313f9804dec86428,0d9301aaf5c2991b00114f03bf5da23bc36874a4b82be73a32014bf84d43453e,e1d349ab6ccaaceca7b60f07caa0f7ee9970d6be727dd1dd3570094bafeb3e6a,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
3156a168acb759ef3257ea5a5d788a91,train/3156a168acb759ef3257ea5a5d788a91.dicom,train/3156a168acb759ef3257ea5a5d788a91.jpg,300991c78b8e5790a2d50dfd2a6f0c750d4880df257f1ce38d8536d9d1fb15bb,765497bc6e8fd96a0120861d8cef036828c7da02e5330e2e4e5a5a9afeb1b592,9f42b70690d5db6600887b1ca2f4fa4eb171d6054db16dda7b83d24e2b111a1a,12614906a937e7774bf24bcd8b890dddaba1f4eda0d363cbba3c35669f23e5aa,2540,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
3156b5feb62ed8cfdafef21f1f82a6c1,train/3156b5feb62ed8cfdafef21f1f82a6c1.dicom,train/3156b5feb62ed8cfdafef21f1f82a6c1.jpg,a50bbefd2554f0117c366a77acc30e6fada98da6e287151df0b08a0b688d2d34,bb29be98a8fe96e6d42444fdd92586f369162b09cbe6ca98e490acccbd513446,efd07390e4dd62474e63850dcb034580a2c1cf36006832ab08cc44750df8c617,d8937c87a42106ac2d6f097304406f6831dacd54e315cea36ff7b433094d7703,3072,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
315749c6f7397c42913f97db8388f4c2,train/315749c6f7397c42913f97db8388f4c2.dicom,train/315749c6f7397c42913f97db8388f4c2.jpg,615bf650b0daa31df373c3b6d4f9c7fb094d75309bcb630a8b0a90b5f7d1388a,57d2fc1746f352f645766631dbd3acc41b8ffc54e941cfc30d94df54999fab09,eb8d6153b2cdae65e2c4842e204775b240bfc6861dae75478a3afd0409d73b7e,c63cf36653e92210a96bc2ab09102a9f07c1b2e0f67a849f22fb90403a7e4eef,2088,2232,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,identity,theoretical_fallback,none,inverted,1,0,,converted
3167f8c1907895bbfcd0effb6b25ce5a,train/3167f8c1907895bbfcd0effb6b25ce5a.dicom,train/3167f8c1907895bbfcd0effb6b25ce5a.jpg,efabb2fbf12f8ed17fa9dd34b70030d0c48396e9adc10c3e7162d236b0f5e205,6fbeb63f9f825eda60e89ace4b2500fb22cddecbbc467dacf41ca34a91884881,7adaf1a6b1effc8ad7885b2aa590715fe83ea1e17fbcaf173269ae428e22bb71,2d675141a028f17cca492c75428d74832828bb9bd1233b580b1c4e7d33e132cc,3004,3256,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
316b07c8233162f6c57b23d94b823ea8,train/316b07c8233162f6c57b23d94b823ea8.dicom,train/316b07c8233162f6c57b23d94b823ea8.jpg,f003d9787fa9494fedf23d5811a6ef9e746edc36b22b2b18cc1780005017ac9a,7293b74d548e996958b2b8a4256c107752cc215a1539631ef56df9bd3249458b,3dcdef5313170aa557c90f23cc4e21114dd4c242771bc30106a3b59a08744f84,6e3d992876c3b2835f04cc81c7006012aacd25cccb3d767a90cf2e4efa7294cb,2540,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
316ce67a6c95d104d5864cf2f30786bc,train/316ce67a6c95d104d5864cf2f30786bc.dicom,train/316ce67a6c95d104d5864cf2f30786bc.jpg,1d7657b0f3660a80d23047642dc4a4613423eee622f6556840d8416df3cdcc50,eb28690556770c9d25f043313a581b5d6a83e46047fff18fff59efeecc5ab93f,4cd52800646f9e38e2ca6385341c703f2221381dccc8d51dd6e340ce5737bc57,9d85622a4f11e79ea6f05e29b9bcd8c903e57258f397a69d38cdcf2edfce122d,2638,2555,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
316f325969fa2dfb24fb9706c34fa0a8,train/316f325969fa2dfb24fb9706c34fa0a8.dicom,train/316f325969fa2dfb24fb9706c34fa0a8.jpg,2ac8248fc688036e3a87b76d72f7aa964e644665e8d36b31fac3d45046b1e5a4,1f46f9ed9284ba958b934b8a3d6abf9a9005f2f6df7d325d97a68ded950b6cf3,c903d380eedec81d38daaaba2aff589fe361ae6a458e1af84d97d5c21fb717dc,045d3a25b297246960491c3745e010c3193f781f0f030665e92c318762a6278d,3003,2916,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
317507bb22f6c10f4f08e8666c0f6ff8,train/317507bb22f6c10f4f08e8666c0f6ff8.dicom,train/317507bb22f6c10f4f08e8666c0f6ff8.jpg,c5d0d75d081c2ab4a1962e8a3dcea7f780f8d317c36a6c10a08c7e25bb701020,ae427e1d7864a8fe9958825593920d508b3121c137c672e33f11ffbe0b3e8ea8,6d3c130d6f58f9565450e1b6fc9a7b2a1fa2a2c34ee229bbe6caa63057ca8092,deed3c4b423af7813e3e11117db05dc3c37e61251a5a556f475906d66900c370,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
31873abb42a5af56c33d1681971d014b,train/31873abb42a5af56c33d1681971d014b.dicom,train/31873abb42a5af56c33d1681971d014b.jpg,5dbd2da0b56dad6d3fd56037a533058b5a5be0819527c6e77b4a2ce68df2a9cc,f837a641bb99f0b53ec617d6969f6a09c8736bfcb24dff5975b646fa79384881,2790d3469ccb7275b6a7df8723f17ca7872511713dc71c26ac47f5f14ffc2ffe,b9e529b1a49037b8aa523e69403b4ab55d91656402ad225b493c1f0f70b4929c,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
31901b2d1d2eb92c235f47f498b907c0,train/31901b2d1d2eb92c235f47f498b907c0.dicom,train/31901b2d1d2eb92c235f47f498b907c0.jpg,073805715dbc237bc97640f87a962d19e3e5b86c277a5eac65c7944cb456a5eb,232a1bd10438951187992e2d02fabc296909b44aef972d563da19e2dd5612977,46afa9bf6274c0fa5a61781cff8e84721508f861c9ee14e122280a07351549e4,12f225c02c695769fddcdac4da7a9c805f4e167d511cbdaa919c89bd3437dd7c,1920,2336,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,theoretical_fallback,none,inverted,1,0,,converted
319781be30659abddca9230f0bca5311,train/319781be30659abddca9230f0bca5311.dicom,train/319781be30659abddca9230f0bca5311.jpg,830bfd4aaad660b456a46ed19804ceaa5573f2cb6c52c516881b162d61178019,ef3a32380f3a6143d9e75f13c08335db35cecc56267310d3a75e88e60e3abeb6,060853cddf5767222747246599d44a50dc3ce475ebd4a1265a479c828c814f80,461a1566b5a1e009297cb47fc5330f64df819e368e22e8ef6710c29ef1f70447,2392,2858,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
31a2b39d2a73f406dbef13c7cd023eb0,train/31a2b39d2a73f406dbef13c7cd023eb0.dicom,train/31a2b39d2a73f406dbef13c7cd023eb0.jpg,9ff670f8e30218c1bf7e4be0f6c536db9d5dce711dafd82c1cc4586be7407878,3d19eb15ef365788816a8744fd9ad234a80ec3fa7f0a40f807cee6a83756ae40,58f736c0b0bf888a1ac68d0ce64849a5618cd03a4e7e48653b68b9b914f4c3a5,d6d5b7fa35ef5155d176cf699e4aea8ce6f42c8baef88fc581e9cfdb61fc3b9e,3072,3072,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
31ab750de5cb0c76b49d45ab1d2186a6,train/31ab750de5cb0c76b49d45ab1d2186a6.dicom,train/31ab750de5cb0c76b49d45ab1d2186a6.jpg,1c3b435cab70e961aef48b21d02bf70460eac4f4907eb661eb9cecf98330b033,3b28046821222bb582595ac885e4fef906069c32875928a9c39ae2ff627d1985,81fb5ea7d22a45da5e8f602142bbe98ee3f1b293b9dc001f37d672d7bda841b9,b5f1ddb4ff0f3246a9232a336fef15e49af157fc1fae24bdd8a168f10eff7658,2517,3028,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
31b94fc39e55c2494665e6a7ffde03b1,train/31b94fc39e55c2494665e6a7ffde03b1.dicom,train/31b94fc39e55c2494665e6a7ffde03b1.jpg,86cd9485d78c15afcbf87422b55d654c667b65ecfc3c58bbbc5a9ff69775c267,bc7d024dc2bfaa6e2aa9288b6bbdc943965a965bfca3e6c38734dc8d9fa1eb90,f453d6d63205bdffccbba0ca26216fc43a2fabc6ed5ce5ff474efcbea47f11fb,9150c1cde5a58b0e820e66752ab0eeb6a6f633782fec4bd38848cffcf1224af5,2906,3222,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
31bdfdc7f6e09f2df77cefac8e857518,train/31bdfdc7f6e09f2df77cefac8e857518.dicom,train/31bdfdc7f6e09f2df77cefac8e857518.jpg,28d322e60f64e39a6e4f6ddf873e69c542a96c3090645bcc09ab91add80a199c,7a8f31658990fa3e2198c249d68da1d90df1ab103c8f5a4c9e453e8a64ed08c1,24952e65e49b54be33716c7e72cad31962d2e852dd5e84db2d71221ceb0036b9,66092ebe7250d2cf8115df075a1e0cc0edf39d5e78487aa4a8a3015ddd6d19ae,2048,2500,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,identity,0,0,,converted
31ffa866e091965da25a408b4cc7d0db,train/31ffa866e091965da25a408b4cc7d0db.dicom,train/31ffa866e091965da25a408b4cc7d0db.jpg,00b11ce8923a6e451b7858ce06704d16c504b6c07084c6d3e3386f0e1f5849db,cfc9249660a71d8a947e7b6e9238e7290e9bf8d952235540a308b21733e8795c,524721dc4bcba7ed1779f10f0034b6530bad49071fdf6239f9ca2946ba014f43,8c2a2edbda77a05dfea1d8b9e9488193f6351617bb260599f94d837c430255b5,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pylibjpeg:pylibjpeg,rescale,windowing,none,inverted,1,0,,converted
320636f4d907fe2a72073b7b5fe33f86,train/320636f4d907fe2a72073b7b5fe33f86.dicom,train/320636f4d907fe2a72073b7b5fe33f86.jpg,27fa8244bb0e9f093ee86f9d4e5b755ce6150ead2b6b472aaeb19f6263e21224,11975526e661ae04a30ff2a336b8c9868c433769869e6ede7fc6000ed0aa11f1,9ff559636205c8d12c264412ff44b1d492f72ba25810f3513653ffb2d75bca1b,f43171f122832c8ec9f6058e1b9e80d244846698ebbae186c701866c9b4fa959,2548,2940,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
320ec834b1f64d745ebb19de0cfc184d,train/320ec834b1f64d745ebb19de0cfc184d.dicom,train/320ec834b1f64d745ebb19de0cfc184d.jpg,0d3b290a66572a87142e803284e7d57240be0f8f5e5db92fb30d43830ae23e74,ca48d0915ea37b70b766c5a05074c1e2e0e7ee3b3aeb3aa5fc0c4c46183dd942,b0eec987680e8773a8d6829397fb5781947f49347fed5beaf6556d16f55dacfc,7d6aa7168f62fe12985b08a3590a780f2ddb287307db58b1756fde1bedd5710c,2724,2980,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
321c111713c3ee5385db0effb54ff568,train/321c111713c3ee5385db0effb54ff568.dicom,train/321c111713c3ee5385db0effb54ff568.jpg,7905d7fce7416c6ab03ce1971a99b9163b0b52ee89e8809bb2f878738e802994,fc06ad4911c47b615fbe9a5e1337e1998b4230b2a941076c3b691c5935bfd54f,fd30fa0d5788c7b3cd5042cdeadfd83056c590db48868035866857ad36572d6e,a0a634301a8117df3b5edbf97c27f6143f1d1f85f19732dbbcaeb37d143f3fbf,2304,2880,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,inverted,1,0,,converted
321f7e75a35ff3b3cb8a4cfb0ab266c2,train/321f7e75a35ff3b3cb8a4cfb0ab266c2.dicom,train/321f7e75a35ff3b3cb8a4cfb0ab266c2.jpg,cc81f890c778bbd2d9449fa1c7616d39712e9fdc62086905cbf5a2b0cfed6312,aaeb676ed9c2c064f70f5426312d73b9ccc6afcfa1ce6a1242e68cdb87264d61,d03868bf64a50b554e55f25515b8351edbf17ce89c80826363a2533f4a9bc7e5,c3e39685637f2612161aa7d83f211bac5ea953665773f7b4665eef107054d139,3072,2842,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,identity,windowing,none,identity,0,0,,converted
322976528934fc60a595afd9a1bc656d,train/322976528934fc60a595afd9a1bc656d.dicom,train/322976528934fc60a595afd9a1bc656d.jpg,c85bda4095aade1bddcdb39ec08366f89603485e62cdbc841433b28921c62b3e,1cc08a8e06abd047a7ba571bc3b1f6393bbff82ebdacb59b8e392cc60eeb58cf,8f361fd45b6810e188bccbb6f1ff96c43fbf3cbf91a25af1662dcbc7a530da37,d2f356b2f538c2f9facefea5016c464b0a5034bf3b2205e1a4d601b9c67526ac,2838,2823,95,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,abd80508b7623caba8724e027582e69de9b524e6472f0b6051108bd5905f43f5,pydicom_native,rescale,windowing,none,identity,0,0,,converted
