image_id,expected_path,resolved_path,file_exists,availability_status,source_of_path
0ee6114a53757f4531d42e8b19b4751c,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0ee6114a53757f4531d42e8b19b4751c.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0ee6114a53757f4531d42e8b19b4751c.dicom,True,available,dicom_root_recursive
0f186e3eba8d9ebd51feed957204ddbf,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f186e3eba8d9ebd51feed957204ddbf.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f186e3eba8d9ebd51feed957204ddbf.dicom,True,available,dicom_root_recursive
0f1eba57237922d0f9ec0dee62793435,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f1eba57237922d0f9ec0dee62793435.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f1eba57237922d0f9ec0dee62793435.dicom,True,available,dicom_root_recursive
0f26e889539ff64afd23927ee40436b8,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f26e889539ff64afd23927ee40436b8.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f26e889539ff64afd23927ee40436b8.dicom,True,available,dicom_root_recursive
0f27846dfa86e51c27db5fe4ea5a52ad,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f27846dfa86e51c27db5fe4ea5a52ad.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f27846dfa86e51c27db5fe4ea5a52ad.dicom,True,available,dicom_root_recursive
0f389422bffe0f96dc3da175550e0c5b,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f389422bffe0f96dc3da175550e0c5b.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f389422bffe0f96dc3da175550e0c5b.dicom,True,available,dicom_root_recursive
0f45742c4d100eeee221f8853d79c9d4,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f45742c4d100eeee221f8853d79c9d4.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f45742c4d100eeee221f8853d79c9d4.dicom,True,available,dicom_root_recursive
0f4fd2b86df83111f83444ee90edbea1,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f4fd2b86df83111f83444ee90edbea1.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f4fd2b86df83111f83444ee90edbea1.dicom,True,available,dicom_root_recursive
0f5f23a027345ba0f0a63f1eca460b0c,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f5f23a027345ba0f0a63f1eca460b0c.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f5f23a027345ba0f0a63f1eca460b0c.dicom,True,available,dicom_root_recursive
0f76d35a022a7188cad9a83e283fdc8f,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f76d35a022a7188cad9a83e283fdc8f.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f76d35a022a7188cad9a83e283fdc8f.dicom,True,available,dicom_root_recursive
0f81902a673f0d826b55ea9dc9da297b,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f81902a673f0d826b55ea9dc9da297b.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f81902a673f0d826b55ea9dc9da297b.dicom,True,available,dicom_root_recursive
0f8a78e1090c840b4455772fe92d7586,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f8a78e1090c840b4455772fe92d7586.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0f8a78e1090c840b4455772fe92d7586.dicom,True,available,dicom_root_recursive
0fafbbfb67745f8c29351f9f7263b82f,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fafbbfb67745f8c29351f9f7263b82f.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fafbbfb67745f8c29351f9f7263b82f.dicom,True,available,dicom_root_recursive
0fb6d9a425117670ba7c249b35523434,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fb6d9a425117670ba7c249b35523434.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fb6d9a425117670ba7c249b35523434.dicom,True,available,dicom_root_recursive
0fca086ebe001f784d428aa9973ba691,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fca086ebe001f784d428aa9973ba691.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fca086ebe001f784d428aa9973ba691.dicom,True,available,dicom_root_recursive
0fd981034f74251d4a5d72891940d585,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fd981034f74251d4a5d72891940d585.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0fd981034f74251d4a5d72891940d585.dicom,True,available,dicom_root_recursive
0ffa24230f7064bcdb313507dce02ae3,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0ffa24230f7064bcdb313507dce02ae3.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\0ffa24230f7064bcdb313507dce02ae3.dicom,True,available,dicom_root_recursive
101d984c4172312c93efdd42e37e203b,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\101d984c4172312c93efdd42e37e203b.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\101d984c4172312c93efdd42e37e203b.dicom,True,available,dicom_root_recursive
101f2420808891cab10b4b2f0c1d2875,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\101f2420808891cab10b4b2f0c1d2875.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\101f2420808891cab10b4b2f0c1d2875.dicom,True,available,dicom_root_recursive
103fb193578933a2d53ae31ff0fc3319,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\103fb193578933a2d53ae31ff0fc3319.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\103fb193578933a2d53ae31ff0fc3319.dicom,True,available,dicom_root_recursive
104b915269077619e2b3bbf641506327,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\104b915269077619e2b3bbf641506327.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\104b915269077619e2b3bbf641506327.dicom,True,available,dicom_root_recursive
105c3102661ee24684dc180a32dc7119,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\105c3102661ee24684dc180a32dc7119.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\105c3102661ee24684dc180a32dc7119.dicom,True,available,dicom_root_recursive
1060e455b64eea9e29ca4a3e05b47557,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1060e455b64eea9e29ca4a3e05b47557.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1060e455b64eea9e29ca4a3e05b47557.dicom,True,available,dicom_root_recursive
1066a058b5bae597f2dbb33780c2577d,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1066a058b5bae597f2dbb33780c2577d.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1066a058b5bae597f2dbb33780c2577d.dicom,True,available,dicom_root_recursive
106a3da41d2e3d9f508c09b28e8abdaf,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\106a3da41d2e3d9f508c09b28e8abdaf.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\106a3da41d2e3d9f508c09b28e8abdaf.dicom,True,available,dicom_root_recursive
1070b419b62a9b7b1a8e71cd9504ffb8,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1070b419b62a9b7b1a8e71cd9504ffb8.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1070b419b62a9b7b1a8e71cd9504ffb8.dicom,True,available,dicom_root_recursive
1071b3b85121012c5061894bf3b8704b,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1071b3b85121012c5061894bf3b8704b.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1071b3b85121012c5061894bf3b8704b.dicom,True,available,dicom_root_recursive
107d7671377160a4a5d708849ed5d331,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\107d7671377160a4a5d708849ed5d331.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\107d7671377160a4a5d708849ed5d331.dicom,True,available,dicom_root_recursive
1085585ceaf60941fd14db7ad3bb2f49,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1085585ceaf60941fd14db7ad3bb2f49.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1085585ceaf60941fd14db7ad3bb2f49.dicom,True,available,dicom_root_recursive
10ab7eaa1ef08dea7a899cc893564838,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10ab7eaa1ef08dea7a899cc893564838.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10ab7eaa1ef08dea7a899cc893564838.dicom,True,available,dicom_root_recursive
10e7dac260f11046164aa94f2d8add9f,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10e7dac260f11046164aa94f2d8add9f.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10e7dac260f11046164aa94f2d8add9f.dicom,True,available,dicom_root_recursive
10e8248185760938d4cae1f0462af88a,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10e8248185760938d4cae1f0462af88a.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10e8248185760938d4cae1f0462af88a.dicom,True,available,dicom_root_recursive
10f28558b1667b3d30d9e4c44f7a5bc6,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10f28558b1667b3d30d9e4c44f7a5bc6.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\10f28558b1667b3d30d9e4c44f7a5bc6.dicom,True,available,dicom_root_recursive
110cd42557499b2bcfe84732b281172c,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\110cd42557499b2bcfe84732b281172c.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\110cd42557499b2bcfe84732b281172c.dicom,True,available,dicom_root_recursive
1125f1da5766f0392d45630133c7bed6,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1125f1da5766f0392d45630133c7bed6.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1125f1da5766f0392d45630133c7bed6.dicom,True,available,dicom_root_recursive
112cf0367dd8b6aa14b4e384439d9eb7,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\112cf0367dd8b6aa14b4e384439d9eb7.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\112cf0367dd8b6aa14b4e384439d9eb7.dicom,True,available,dicom_root_recursive
112db7d495906f3358852756a87a4bbf,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\112db7d495906f3358852756a87a4bbf.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\112db7d495906f3358852756a87a4bbf.dicom,True,available,dicom_root_recursive
113274a4ca3c2e72b7ff1bd3ce5006b6,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\113274a4ca3c2e72b7ff1bd3ce5006b6.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\113274a4ca3c2e72b7ff1bd3ce5006b6.dicom,True,available,dicom_root_recursive
1133414000e82176ab7852aeacc762eb,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1133414000e82176ab7852aeacc762eb.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1133414000e82176ab7852aeacc762eb.dicom,True,available,dicom_root_recursive
1138649f25528f0ab76c93ac60279ca3,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1138649f25528f0ab76c93ac60279ca3.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1138649f25528f0ab76c93ac60279ca3.dicom,True,available,dicom_root_recursive
1146548e94da58c6989a1a6408dfc886,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1146548e94da58c6989a1a6408dfc886.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1146548e94da58c6989a1a6408dfc886.dicom,True,available,dicom_root_recursive
1148a27d6ea1ec7669de022fe2480890,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1148a27d6ea1ec7669de022fe2480890.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1148a27d6ea1ec7669de022fe2480890.dicom,True,available,dicom_root_recursive
11570cdc6847610ab7ff58a076dad709,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11570cdc6847610ab7ff58a076dad709.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11570cdc6847610ab7ff58a076dad709.dicom,True,available,dicom_root_recursive
116c19c289e285a60ab20cf72090c9fa,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\116c19c289e285a60ab20cf72090c9fa.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\116c19c289e285a60ab20cf72090c9fa.dicom,True,available,dicom_root_recursive
11750f2005f2f50d592c5c5cc145fdfe,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11750f2005f2f50d592c5c5cc145fdfe.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11750f2005f2f50d592c5c5cc145fdfe.dicom,True,available,dicom_root_recursive
117c218c2534e3d40a6ca0b3d724eb24,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\117c218c2534e3d40a6ca0b3d724eb24.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\117c218c2534e3d40a6ca0b3d724eb24.dicom,True,available,dicom_root_recursive
119bc2dba30b0ba7995e189504126ed1,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\119bc2dba30b0ba7995e189504126ed1.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\119bc2dba30b0ba7995e189504126ed1.dicom,True,available,dicom_root_recursive
11b3a0fe7f25bbe7643c60bcb14c35f5,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11b3a0fe7f25bbe7643c60bcb14c35f5.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11b3a0fe7f25bbe7643c60bcb14c35f5.dicom,True,available,dicom_root_recursive
11b47878746ba8728eda0f9eed048639,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11b47878746ba8728eda0f9eed048639.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11b47878746ba8728eda0f9eed048639.dicom,True,available,dicom_root_recursive
11cfa1a5b04bd1eaa319d08cdb308bb9,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11cfa1a5b04bd1eaa319d08cdb308bb9.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11cfa1a5b04bd1eaa319d08cdb308bb9.dicom,True,available,dicom_root_recursive
11d5cd186965cfe8e615157e492e34bb,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11d5cd186965cfe8e615157e492e34bb.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11d5cd186965cfe8e615157e492e34bb.dicom,True,available,dicom_root_recursive
11dbd33fc77075c94a202362ed8e197e,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11dbd33fc77075c94a202362ed8e197e.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11dbd33fc77075c94a202362ed8e197e.dicom,True,available,dicom_root_recursive
11e41fba7056177c8654b7b7408a4ed3,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11e41fba7056177c8654b7b7408a4ed3.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11e41fba7056177c8654b7b7408a4ed3.dicom,True,available,dicom_root_recursive
1224f07d895107573588225f692e94f9,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1224f07d895107573588225f692e94f9.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1224f07d895107573588225f692e94f9.dicom,True,available,dicom_root_recursive
12268c1ea761140eafee75acabc44fb0,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12268c1ea761140eafee75acabc44fb0.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12268c1ea761140eafee75acabc44fb0.dicom,True,available,dicom_root_recursive
12399d5b08e5342ade37a56b9c9e5ac5,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12399d5b08e5342ade37a56b9c9e5ac5.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12399d5b08e5342ade37a56b9c9e5ac5.dicom,True,available,dicom_root_recursive
1245f853816564c0ee3f1b9e93521ff0,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1245f853816564c0ee3f1b9e93521ff0.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1245f853816564c0ee3f1b9e93521ff0.dicom,True,available,dicom_root_recursive
124ec853c372fcf7f4428b26b32be62f,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\124ec853c372fcf7f4428b26b32be62f.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\124ec853c372fcf7f4428b26b32be62f.dicom,True,available,dicom_root_recursive
1250c704cc9307bf84b43f1aca4d997b,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1250c704cc9307bf84b43f1aca4d997b.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1250c704cc9307bf84b43f1aca4d997b.dicom,True,available,dicom_root_recursive
1254518b2893f58324e93f375cffbd6c,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1254518b2893f58324e93f375cffbd6c.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1254518b2893f58324e93f375cffbd6c.dicom,True,available,dicom_root_recursive
1259ee6feb64a552e3521ddcb395888c,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1259ee6feb64a552e3521ddcb395888c.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1259ee6feb64a552e3521ddcb395888c.dicom,True,available,dicom_root_recursive
126ae7336c7776a82bf3c15c0c6751c0,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\126ae7336c7776a82bf3c15c0c6751c0.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\126ae7336c7776a82bf3c15c0c6751c0.dicom,True,available,dicom_root_recursive
12735a3e6ae44fe59babe2a618dbc450,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12735a3e6ae44fe59babe2a618dbc450.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12735a3e6ae44fe59babe2a618dbc450.dicom,True,available,dicom_root_recursive
127f66766091998a72268caf4ec34bef,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\127f66766091998a72268caf4ec34bef.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\127f66766091998a72268caf4ec34bef.dicom,True,available,dicom_root_recursive
1280dc55c1ff852024be232c2942e3fd,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1280dc55c1ff852024be232c2942e3fd.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1280dc55c1ff852024be232c2942e3fd.dicom,True,available,dicom_root_recursive
1283d5ba97663aef3b97ee4f1884e9f9,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1283d5ba97663aef3b97ee4f1884e9f9.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1283d5ba97663aef3b97ee4f1884e9f9.dicom,True,available,dicom_root_recursive
128f55a981d4192a2990946431a7469b,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\128f55a981d4192a2990946431a7469b.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\128f55a981d4192a2990946431a7469b.dicom,True,available,dicom_root_recursive
1296335140a042ff0270825cdae2fa09,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1296335140a042ff0270825cdae2fa09.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1296335140a042ff0270825cdae2fa09.dicom,True,available,dicom_root_recursive
129a1e7753432edd052a2cdbfbaee00e,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\129a1e7753432edd052a2cdbfbaee00e.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\129a1e7753432edd052a2cdbfbaee00e.dicom,True,available,dicom_root_recursive
12bd4c85000b33c532fb9d57b5f2a08e,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12bd4c85000b33c532fb9d57b5f2a08e.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12bd4c85000b33c532fb9d57b5f2a08e.dicom,True,available,dicom_root_recursive
12ccbda1f9c224e5d5496cd7fe3d26d7,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12ccbda1f9c224e5d5496cd7fe3d26d7.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12ccbda1f9c224e5d5496cd7fe3d26d7.dicom,True,available,dicom_root_recursive
12d8de45e35e8b8c896109bfb46f8a82,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12d8de45e35e8b8c896109bfb46f8a82.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12d8de45e35e8b8c896109bfb46f8a82.dicom,True,available,dicom_root_recursive
12e0e910766f2d1b1ccda7c32051643f,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12e0e910766f2d1b1ccda7c32051643f.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12e0e910766f2d1b1ccda7c32051643f.dicom,True,available,dicom_root_recursive
12eb6f4552609edfddfc69189e7c891e,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12eb6f4552609edfddfc69189e7c891e.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12eb6f4552609edfddfc69189e7c891e.dicom,True,available,dicom_root_recursive
12ede510c82b53705e33fa758ff03131,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12ede510c82b53705e33fa758ff03131.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12ede510c82b53705e33fa758ff03131.dicom,True,available,dicom_root_recursive
1302aab3d9d19f6bcb9db728e3ce6306,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1302aab3d9d19f6bcb9db728e3ce6306.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1302aab3d9d19f6bcb9db728e3ce6306.dicom,True,available,dicom_root_recursive
13088cbf40717bace59ef0961554c08f,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13088cbf40717bace59ef0961554c08f.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13088cbf40717bace59ef0961554c08f.dicom,True,available,dicom_root_recursive
13183cb48b0aae02e88c3f45547d393a,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13183cb48b0aae02e88c3f45547d393a.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13183cb48b0aae02e88c3f45547d393a.dicom,True,available,dicom_root_recursive
131adb006bb6b9dcc365b3e645f8a47e,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\131adb006bb6b9dcc365b3e645f8a47e.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\131adb006bb6b9dcc365b3e645f8a47e.dicom,True,available,dicom_root_recursive
133a63179438173357f3c4a705c59c06,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133a63179438173357f3c4a705c59c06.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133a63179438173357f3c4a705c59c06.dicom,True,available,dicom_root_recursive
133e82d124d799fedca8146107d2c5e7,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133e82d124d799fedca8146107d2c5e7.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133e82d124d799fedca8146107d2c5e7.dicom,True,available,dicom_root_recursive
133ed9054828b0e75987e00217aef89d,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133ed9054828b0e75987e00217aef89d.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133ed9054828b0e75987e00217aef89d.dicom,True,available,dicom_root_recursive
134cd4124bd1d75563cb47732742e331,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\134cd4124bd1d75563cb47732742e331.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\134cd4124bd1d75563cb47732742e331.dicom,True,available,dicom_root_recursive
135101b508a998968ea963ebacd63ecb,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\135101b508a998968ea963ebacd63ecb.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\135101b508a998968ea963ebacd63ecb.dicom,True,available,dicom_root_recursive
1374c483d258203eadf6c6a525899d51,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1374c483d258203eadf6c6a525899d51.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1374c483d258203eadf6c6a525899d51.dicom,True,available,dicom_root_recursive
13776ecb39222a7aaace2d9721abebbe,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13776ecb39222a7aaace2d9721abebbe.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13776ecb39222a7aaace2d9721abebbe.dicom,True,available,dicom_root_recursive
13ceff5f3d113919c224c8b42d3c2411,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13ceff5f3d113919c224c8b42d3c2411.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13ceff5f3d113919c224c8b42d3c2411.dicom,True,available,dicom_root_recursive
13dbf07cb1c5273a89053346f7acf0f1,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13dbf07cb1c5273a89053346f7acf0f1.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13dbf07cb1c5273a89053346f7acf0f1.dicom,True,available,dicom_root_recursive
13df80547c48fd7d14d22e9322f4a17d,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13df80547c48fd7d14d22e9322f4a17d.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13df80547c48fd7d14d22e9322f4a17d.dicom,True,available,dicom_root_recursive
144b76b191aa1e02065903ee1cc3d578,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\144b76b191aa1e02065903ee1cc3d578.dicom,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\144b76b191aa1e02065903ee1cc3d578.dicom,True,available,dicom_root_recursive
