image_id,n_radiologists,rad_ids
36429387a098976713296f2beae8063a,3,R10;R8;R9
364a18cd8e445fdcb63e3692393e6854,3,R10;R8;R9
367134c4e20c2058bc154bfa25e22e98,3,R10;R8;R9
367465e5c96651ee8dac93a11fe7c0c0,3,R10;R8;R9
368befaff55745e30b3f200b298b2fd6,3,R10;R8;R9
369bf7d495f4a800910764a6f9a9a071,3,R10;R8;R9
36a0490889068162384a000b02d37ad4,3,R10;R8;R9
36cf5300d146ed2c232acd54b45f317e,3,R10;R8;R9
36d12290ed702e358cabe1d85657dafb,3,R10;R8;R9
36e495b7888099453ba79ff57a2c4334,3,R10;R8;R9
36f9f3166dc757f415e384e69b0a2447,3,R10;R8;R9
36fb4eaf5da9525924d1b4ff5bdbd52f,3,R10;R8;R9
36fb9803c515de8b2b44028af25662ec,3,R10;R8;R9
37029ba2468f77989cae221948b772ae,3,R10;R8;R9
37054193bd4e6a2f3ca764088913b0f0,3,R10;R8;R9
37111bde86ae8d81aa66f2f46f89c03b,3,R10;R8;R9
371b40dcd28695d56f820de513906913,3,R10;R8;R9
371d6f540ac601affe81e547b05c551a,3,R10;R8;R9
371f686aebbbe6929b4bd3b86ab58873,3,R10;R8;R9
37233691ba64ed88b4e05882d7e41d61,3,R10;R8;R9
3727a613e597811aee451370fde09c49,3,R10;R8;R9
372dfcb677a2d0799d2f6e14d2177f1a,3,R3;R8;R9
373c57c281c8b4476ee2603757fde26a,3,R10;R8;R9
3759c5c3b6dd31e4f79dad538500928c,3,R10;R8;R9
378c7f385c547e5e7dc632510939a551,3,R10;R4;R8
37906d71bae225a2f676c84164224140,3,R10;R8;R9
37969967243726a9e231291224502076,3,R10;R8;R9
379aef556ea6744aa51174e342fabcef,3,R10;R8;R9
379da637859b61609c15e1f4ed2a5e7f,3,R10;R8;R9
379f083410e64a2fb74761b795bd0a41,3,R11;R13;R16
37a64f131e20057e6649e0cf60a3efce,3,R11;R12;R17
37c54c4ca8994215c1ae389f1f4adfd2,3,R10;R8;R9
37c55613c78c7775df0514fb0c804f4a,3,R10;R8;R9
37d00f2fdb0521a0f3fd6c7ec458ff61,3,R10;R8;R9
37d313251f4a6ca33fc7e428389cb9c1,3,R10;R2;R6
37ec1f4e30acc60a1dd892ab9036274a,3,R10;R8;R9
37f7e5fce42c1b3d1acc91e9ff43fe02,3,R10;R8;R9
380d07a94cc4b012812119370de47192,3,R10;R8;R9
381e9c224c892d437f498779e349469e,3,R10;R8;R9
3827e2d25e931b294811ad92ae898887,3,R10;R8;R9
382d4d167434016c3e049eae87439759,3,R10;R8;R9
382fde0b4f36b498850d79b00cf5593d,3,R10;R8;R9
3845b3f74a2a76ef0b58310d61d03e6a,3,R10;R8;R9
3853062c38f4f0888baef9b1ec0a2331,3,R10;R8;R9
3875a7e4eb1bdb443470a1abbe93cb58,3,R10;R8;R9
38791e51fbea01ae3935f311e8878f1c,3,R10;R8;R9
389de59ab4c4dd2b0a4f94d33966b12d,3,R10;R8;R9
389f167c16b70e1eb1aa219fedc373b7,3,R10;R8;R9
38ab2d3283b496d60dc137e94d16b7c6,3,R10;R8;R9
38b3d1f6264e82239b563119ff33df07,3,R10;R8;R9
38c145abf52f301575550953e6aaa009,3,R10;R8;R9
38d4443729e3b217cb38e78df6694dd7,3,R10;R8;R9
38d59aef0ecbc73f365767bc09692283,3,R10;R8;R9
38d7d44f0a3b6c7129851d7ec6d9c001,3,R16;R2;R7
38dc1745e9aedd829a5c4989ad2f0758,3,R10;R8;R9
38e4156d00946746696b72f9bfa791de,3,R10;R8;R9
38e8d0a7c6e90bb221619d0d8836b3a8,3,R10;R8;R9
38e987ce7d99adc13adeebb0ca3e3182,3,R10;R8;R9
38ec375050f7c2bedcb4d1e1e7bb4e12,3,R10;R8;R9
39095bfc67751891aebabdeeb8b89f5a,3,R10;R8;R9
3911f0e97683eb279550e59ad3213da0,3,R10;R8;R9
392910e2001c7d9710d1e11f1bf4bd73,3,R10;R8;R9
3929f29e01d98f3666da7114c4e554ed,3,R10;R8;R9
393407def518a76fc2b7e8dbaeafa0ce,3,R10;R8;R9
393909c0d12d67fd08703d36970014e8,3,R10;R8;R9
39394c845e092472bfff78c26ce9feb4,3,R10;R8;R9
393cb25dab7a972a55af7269c046ab4e,3,R10;R8;R9
394138b182cad5c9af7cac9bd1649a24,3,R10;R8;R9
394ea2732452334954cf83c6e5b41951,3,R10;R8;R9
395a89a6041167d0254dc826ddfe7110,3,R10;R8;R9
397b7968bbdf2db72e34625ad8e874c2,3,R10;R8;R9
397feff0fc86964d91046470e50273e0,3,R10;R8;R9
398ca3c2cf798b9483dde58ef6887a31,3,R10;R8;R9
39a043040baac31c12db628415939f3e,3,R10;R8;R9
39c0cec7df2082421f852bc79cb333a1,3,R10;R8;R9
39e1084eccfc3b7961eb19ea7ecaa8b7,3,R10;R8;R9
39eaf0dbdf50b88ac6b3f02b918ac86a,3,R10;R8;R9
39fba09b48f252efaa54f0d093a8294d,3,R10;R8;R9
3a302fbbbf3364aa1a7731b59e6b98ec,3,R10;R8;R9
3a328d66387d59be8793ee8b4f4bdc1b,3,R10;R8;R9
3a334de1df19d35fd8d303df42a90468,3,R10;R8;R9
3a377dcc1d8747ccd388578f46c0d405,3,R10;R8;R9
3a57be55d3cf1302f582fb95c86e9446,3,R10;R8;R9
3a59363995006fd88ee83584b1e3f6e7,3,R10;R8;R9
3a6264c66e1ccad3f67960d50a152708,3,R10;R8;R9
3a813bd68c097cb009e6ef9d5f884489,3,R10;R8;R9
3a813d584b7e746b4baeb1e9a2002cfa,3,R10;R8;R9
3a9cdb601e0845a3e6b45c808fb75bc4,3,R10;R8;R9
3abc9bc2967d1891119ae82511e479b3,3,R10;R8;R9
3aefb8dc3f0615131c0dc1477b4e3133,3,R10;R8;R9
3af25684534b7791434f7dfff22f9550,3,R10;R8;R9
3b100a95644ac8ab01f261f2edd6f5e2,3,R1;R4;R9
3b2087f26637d64244ec11da41770aad,3,R10;R8;R9
3b37f8d28d0153cedc41acb8020a0a6f,3,R10;R8;R9
3b4323fc59f8c80fd69a6748d4d92eaa,3,R10;R8;R9
3b464abb85ca7ca83a105e6057afab52,3,R10;R8;R9
3b520a6957e4c70f34da759e82784125,3,R10;R8;R9
3b684bf9b1beb9744ac598bb19b6dd6f,3,R10;R8;R9
3b7b733541b21f511d7d5be899070488,3,R10;R8;R9
3b7f1edb2129713f1ddd570c48d6ace1,3,R13;R5;R7
3b84fad11366b42cf32c96c2d0fa84d4,3,R13;R14;R16
3b887c0550e9722c9b86b7c22ad09e11,3,R10;R8;R9
3b8e32e6bb1f8849af9fde0925b2761a,3,R10;R8;R9
3bb06e20b2595be65d7a95e948b2169c,3,R10;R8;R9
3bc2e1cb9a227c162900a57fb5acd0cf,3,R10;R8;R9
3bd262a356f149e12cab2c957d79fbde,3,R10;R8;R9
3bf462b3f48c0a1c35912a77a84f318d,3,R10;R8;R9
3bf8346b7d5b0743713624143004772f,3,R10;R8;R9
3c022a8f6192af3d7ca567e509d44801,3,R10;R8;R9
3c0343764fd0e6b3edb40b15740a597e,3,R10;R8;R9
3c2064ec0c7fbd9873601524016c9d97,3,R10;R8;R9
3c3050b54b5ffefafd7d144497cf04d4,3,R10;R8;R9
3c314b1dd87505c653cd66939582a0aa,3,R10;R8;R9
3c3977477c6ca3ea8a3d18ba0e4afed4,3,R10;R8;R9
3c4863368b0bf5c811a52e24fa2cd2d8,3,R10;R8;R9
3c4b09bd2eab548d9f86223ccb905deb,3,R10;R8;R9
3c58145fc5651bd028aaee3d5f3d6c40,3,R10;R8;R9
3c5e999bcc6ac19f375f201c27546de1,3,R10;R8;R9
3c63e58fcda26e02fdd6619515399985,3,R10;R8;R9
3c72da81a8c464b9a804b757363291c7,3,R10;R8;R9
3c7949b75bb527c91a6518e4f40fc87a,3,R10;R8;R9
3c7f79f9a904282f9dbe9b625216cffc,3,R10;R8;R9
3c98c90840a9290511ae8192107f8250,3,R10;R8;R9
3ca77fab496427204152c5bd079ea9ce,3,R10;R8;R9
3cac0eba7aff674db58e5e7d5cebe985,3,R10;R8;R9
3cd58e860993b9e6a8c79bfa71ec66c3,3,R10;R8;R9
3cd8187f824b95bd1d21945cbce7a15a,3,R10;R8;R9
3cdcd43f230d185be9a3ea2463f348dc,3,R11;R12;R13
3cdce1131cdbbbc959330bb08be55a3d,3,R10;R8;R9
3ce8e5fe27fc9db53129cdbdd8de89de,3,R10;R8;R9
3cf29ab62dd4b9866c7e055c59098d3e,3,R10;R8;R9
3cf65c76b376cba244af23e119d705b9,3,R10;R8;R9
3d100048eee5507768634d2733c59b6a,3,R13;R14;R15
3d10382c3359b2e799d0bc45306e146c,3,R10;R8;R9
3d3781571117f65ceac27dfbf2979b21,3,R10;R8;R9
3d4cff7ec8b3e2fe5b3f606880b45e7c,3,R10;R8;R9
3d51d381e84870cd453748be166fb7ce,3,R10;R8;R9
3d592a653c8fefc7c85a43cf64c3c0f0,3,R10;R8;R9
3d6be0fd234f4be9a57ea0ec00d1e6b6,3,R10;R8;R9
3daa0e551477dbb5c10280fd744c4087,3,R10;R8;R9
3dae58e1cf69a2284f2a44ded5c7405a,3,R10;R8;R9
3db920cfa1955efefa82e2f46d2c7519,3,R10;R8;R9
3dc3da07371be408d6313bd5d04bceec,3,R12;R8;R9
3dd04efbb7f8f0e2757e8e588350f8e0,3,R12;R14;R16
3ddadcb081c3779b4b569d9ec57f5208,3,R10;R8;R9
3ddd8b00908543e9d8a60f528452e59d,3,R10;R8;R9
3dead8495b3fdcdde5912953e520b303,3,R10;R8;R9
3df005a70ab162381374fd43655aa145,3,R10;R8;R9
3dfb420f4634c36fde566f04e6d69651,3,R10;R8;R9
3e02670c9c691dbbd7f9aaa851bb70ae,3,R10;R8;R9
3e2c52e066e6bc9e28a58d7f13c64296,3,R11;R12;R8
3e2dac4065ec2fa64f4650a95e3edfa2,3,R10;R8;R9
3e300793e970e7916c36a57fe350f688,3,R1;R5;R7
3e5c0424caa46a69a36024deb828d5de,3,R10;R8;R9
3e6dc1696e378ed55ea60091c620af4d,3,R10;R8;R9
3e79b43f7eacf45268bef2a513f7759a,3,R10;R8;R9
3e802de7dd2a052ff980de1ff50262ee,3,R10;R8;R9
3e81b168a5ed4f4419d9ef7aa61fab04,3,R10;R8;R9
3e81b83d1b4cd8333b3c5986419baff7,3,R10;R8;R9
3e8719d1ba69b36c24ad3e39a8dd83ed,3,R10;R8;R9
3ea334ae927f1feeaf80e59b5d937c31,3,R10;R8;R9
3eaab50f6e8eb3229e752d546e41979b,3,R10;R8;R9
3eafbfc0db1b4bfa5bfa963b6fe465a8,3,R10;R8;R9
3eb4d8c855c884225e771d77c18e6215,3,R10;R8;R9
3ed4693bf10d9e6067d6f1ef88485bb7,3,R10;R8;R9
3ee425093210d7bb252a277e4788f18f,3,R10;R8;R9
3ee674202cc0887b7b43db270ca54555,3,R10;R8;R9
3ee8d416f1b67797ce0495b4393b2aaf,3,R10;R8;R9
3ee9f520c0a31c20b9851fb79dccec09,3,R1;R4;R7
3ef799c210c419c0319cd2555eaa3abe,3,R2;R3;R5
3f0621a867476fca9f51e5eaec666aca,3,R10;R8;R9
3f0efef8e4a56b73d2b82e83e50c0b90,3,R10;R8;R9
3f1c30152e33358e5830f3b59bd0c41d,3,R2;R3;R6
3f2468ef0b5526f0e33834fa4e0fd85d,3,R10;R8;R9
3f2673ee39dc21448dcf80ed2a6f128f,3,R10;R8;R9
3f3acd7f9f383c01b4392b8dd8bb8f10,3,R10;R8;R9
3f3e0555c409d655b5c28669b2f8cf5d,3,R10;R8;R9
3f444025d87aeacdc84c8cc7d0bf50f6,3,R10;R8;R9
3f59f95dab9548ad6cbbd7eec034bd57,3,R10;R8;R9
3f7f3d2e14e41602ac1f5909ce5e4be0,3,R10;R8;R9
3fad3a7c3d91d5d5eca2c522ac7df822,3,R10;R8;R9
3fb03f39fb2232e19b6de537731aa5ad,3,R1;R14;R5
3fbf5ad0dc91fdb688ec53aceaa2bcac,3,R2;R7;R9
3fcd92fe8e56a1867bb6c72d87a3025d,3,R10;R8;R9
3fcf06bf3f3395ba65a8b648b68e98d4,3,R10;R8;R9
3fd0af8df0d247cb4d3c4a89fad6936d,3,R10;R8;R9
3fd3aa2d64f365c666ce7de3d5352226,3,R10;R8;R9
3fd5a48543be08bc92fbcaa0971cf50e,3,R10;R8;R9
3fd9727ab2ea76dac5770130661a738d,3,R10;R8;R9
3fe37d132711f84805405defb3673681,3,R10;R8;R9
3fea0b91a09533ea4c546cb1e49b8234,3,R10;R8;R9
3ff22a602b26d804863daaf6b7230d47,3,R10;R8;R9
3ffaeb3a9eb495e0a59bd62b09bdf319,3,R10;R8;R9
3ffb156c2d5e299fb0b69c542862f832,3,R10;R8;R9
4004f114ab2ecb224ac7484957b79ea4,3,R10;R8;R9
4010817f919544f7c1c7eef1858ce071,3,R10;R8;R9
4016b176eaf40d514b0559a0aeb48f21,3,R10;R8;R9
401aee86de220c3e1fd9baae09f6f7e4,3,R10;R8;R9
402499b5db5c7e4d68f3024f6a43d819,3,R10;R8;R9
402e634d189693e887ccd6e488a4b29d,3,R10;R8;R9
4032f3f1ead75a0d12137f73c6a653d8,3,R10;R8;R9
40365f729045dde403d39546afc573a2,3,R10;R8;R9
403867d85b6e84c2ffe7ada4ec656b5c,3,R10;R8;R9
4068af795c7cb80fec0883dab82f4fbf,3,R10;R8;R9
407530901f066b6b5b5d486495617fc8,3,R10;R8;R9
4085e7c5e44d4bc75213131a8a6aee47,3,R10;R8;R9
40946078a25a73b1cf8ad53d4497b4ca,3,R10;R8;R9
40956f021a2759da665c4497ca71ea5c,3,R10;R8;R9
40b51daeb48afacaaa3efca42bcaaf9c,3,R10;R8;R9
40b734f156870865282a367fb8e3621f,3,R10;R8;R9
40b9a833fd7bc494e9803286d9349ca6,3,R1;R2;R7
40c5bb0fb2daacf73f49b8cdfc278a27,3,R13;R14;R16
40e4e25dffe7079e7523117ca5579aa4,3,R10;R8;R9
40e919b188ff9c41cf2e3f9c37a4b808,3,R11;R15;R17
4113bf958daeb1b468c147801007dfc3,3,R10;R8;R9
4117133a86ed741c387d404a8ffe5581,3,R10;R8;R9
411720e11033999fe479d1c1a66819e9,3,R10;R8;R9
4127fa1e8bcb9931cc8b49367eecef78,3,R10;R8;R9
412c4d81ec9510492343169ea6fc6a68,3,R10;R8;R9
412fc134e3193cefce521a751c3b254f,3,R15;R4;R6
413010bcfa8857cbd34a99f115926686,3,R10;R8;R9
4134e5340d245866991f98a73310358f,3,R10;R8;R9
413a167473cba4db44ee7be8359d1546,3,R10;R8;R9
4142e0645234ffd87a9fa0b8aaa6bbb5,3,R10;R8;R9
414615baf78e32f3405cbcf5b742895d,3,R10;R8;R9
414ae85a6ec97db19ed913bde0062b11,3,R10;R8;R9
415f0f58066bad3d69bd5fac2c80574b,3,R10;R8;R9
4170940c52599e7c3bb9b4088bb3d884,3,R10;R8;R9
417de085be6029490ca2690608d65e57,3,R10;R8;R9
418f63372f9d6d1e2e37dcfb466d6740,3,R14;R2;R6
41981decf2f67490e917ab06a55a677c,3,R10;R8;R9
41a3987fef185ed06ea962df3493f57a,3,R10;R8;R9
41a85f4b0d6836e24334e29b3d952e76,3,R10;R8;R9
41bce02542a90273d79a8cc6d214170d,3,R10;R8;R9
41c40fd3bd0719e48290cd6f3485ca77,3,R10;R8;R9
41cee81dbe9886a56b6c3ee56fb23448,3,R10;R8;R9
41d514ff20e011d114c57e8a5058fe61,3,R10;R8;R9
41d642577ada2969ece3637f6c800139,3,R10;R8;R9
41ebb4e4b4434bb495434e6a4026c9d7,3,R10;R8;R9
41fb428a3813d4efe0f1031d9bff16df,3,R10;R8;R9
4203ea234a2b4f10be4bd90cddc64347,3,R17;R2;R6
420e72f8ebc531f2eaed5ee48a3203b4,3,R10;R8;R9
421a769663792125e8d7d05459a01efb,3,R10;R8;R9
42288fde1946f3c9261a97405741979c,3,R10;R8;R9
4230309aa0f542050321fe2be02554d7,3,R10;R8;R9
4248a80a016d3bb7c12544e32d97330f,3,R1;R15;R5
424c14b6f0a526ca2e8b4e9be9f70e03,3,R10;R8;R9
425a34be84f439353a9d4a2f54212e8c,3,R10;R8;R9
4268985caaa0bb4145dd056d5aa84b27,3,R10;R8;R9
427693347c93b01e186e65ddabcc01b0,3,R10;R8;R9
427db646765e399ae43ccd98c50effdc,3,R10;R8;R9
427f538105c4b3e67683731e4cb6eacf,3,R17;R2;R3
429ce8e289547fe54bb229c3091cedbf,3,R10;R8;R9
429f8dfd3cd4748c67b8395f9e8d678e,3,R10;R8;R9
42a0e01edabc44f812173bb07fa5bb09,3,R10;R8;R9
42aa1ebd4dbf93efaeb7442f6484ed00,3,R10;R8;R9
42c049fd05428f7d606e9da4a95a8c3b,3,R10;R8;R9
42d2ad470aec5b121fb71822abcecd69,3,R10;R8;R9
42e45c17b9e92a9108ef6f2f47804d8a,3,R11;R14;R15
42fba4329860d5995fea57553104907a,3,R11;R12;R15
43042c8224a4438b1ce2bb0695976182,3,R10;R8;R9
4308b795084095f21117491e3b07f2a7,3,R10;R8;R9
430e3d75b2b3924e82d5fcf9bec84e8b,3,R10;R8;R9
4334f287e7a843348a24c4dfa9718d6f,3,R10;R8;R9
4350258eb4d7ec91137c01233fe0a51c,3,R10;R8;R9
4361c97e29d8614a2b2a539beaf8aef0,3,R10;R8;R9
4376c4766028d6873001b6653c5b6a13,3,R10;R8;R9
43947f72e5d1a4998606a193af8b7a69,3,R10;R8;R9
43a9edf6cea5fec0b63f8a6d9e2a50d7,3,R10;R8;R9
43b12f96beff0400ddc04da244e69983,3,R10;R8;R9
43c1e275bc208f31cc3b1a6c8fda1ea7,3,R10;R8;R9
43cbc92d48a9318036e947277c3981fd,3,R10;R8;R9
43d3137e74ebd344636228e786cb91b0,3,R10;R8;R9
43d5a4a18c3228cf1060d24a9407036c,3,R10;R8;R9
43d6a61fac5fb77bbf83e0070b914c82,3,R10;R8;R9
43e11813c6d7bcef779a1a287edc02c4,3,R10;R8;R9
43e96bafa84091eec856901f949efa05,3,R10;R8;R9
440d5de43270006800efa1caecede2f1,3,R10;R8;R9
44227b3ea199ef4a06524f5c843e2608,3,R10;R8;R9
442c07cd30e5e5acb538377be3dd4051,3,R10;R8;R9
4462595f31d1a2c5aac2b3a8a49536d4,3,R11;R12;R16
4479ab54ba10a7609e2baaf28f04a5cb,3,R11;R12;R15
4492c069f7ada2a19b95a740e9af64e4,3,R10;R8;R9
44999de3c6dd3312011578cdbfc7116e,3,R10;R8;R9
44bee0141a26e62f08e6da00b0dbf165,3,R10;R8;R9
44ca3d27effe04ec7ac6e46ef63099b5,3,R10;R8;R9
44e0f233a3ade73cab164079b182bf41,3,R11;R14;R16
44e4be82a8acb16906b5398bc464b472,3,R10;R8;R9
44ff83f86f81c54ed2540ccddcc68263,3,R10;R8;R9
4500dc880a0978a7a1f91a0be2756806,3,R10;R8;R9
4524f9b0da0eb546173210ef937b583c,3,R10;R8;R9
4529b87e145b07c60ef3c4e3c914dc78,3,R10;R8;R9
45398cfbf0d0f364c24b5d4458df4c8e,3,R10;R8;R9
454d4b20bb55eb38f90fd51706531b9e,3,R10;R8;R9
4552f5fcf83d643416d9da169bfbba67,3,R10;R8;R9
457e53f750c2f152033022e7918cc296,3,R10;R8;R9
458a8766b1f96850e9f893e382058988,3,R10;R8;R9
458c16f2648bd04054649d10a11b9fdf,3,R10;R8;R9
458dac26200d54d8be49a43e001dc7da,3,R10;R8;R9
45be6be8ef7817787b00be04c6fd5286,3,R10;R8;R9
45d77bbb17ed1131a96b6fa31327a9de,3,R10;R8;R9
45f8fd11d471cfb910172d26f8157ee5,3,R10;R8;R9
45fad4fe08460cf9aec10986ba13c582,3,R10;R8;R9
45fe7f662e03438dcf15144ae9d74ce5,3,R10;R8;R9
46355182cba3399f341d1cd6474f45ac,3,R10;R8;R9
464c4f4d94d999777e09aca18e381926,3,R10;R8;R9
4652edceea12613caef68322a7fddec0,3,R10;R8;R9
466b5b5f21f766aecb22148002ff865a,3,R10;R8;R9
46b92bf299d677ff131e33dc85a5b8f2,3,R1;R17;R5
46ddca654164928e6c422e3e2eb24f9e,3,R10;R8;R9
46e487b18e0988c53bf9056bd3689a6d,3,R10;R8;R9
46f3ff375571079569284a232627d27c,3,R10;R8;R9
47062412df3d5cbfe56f5753cfc45035,3,R10;R8;R9
47110277377a779131d0e08d4389a503,3,R10;R8;R9
47188d0c91088558e62b52f1c9f06b0d,3,R10;R8;R9
4719de7513996807940aa3b1bbbb9610,3,R10;R8;R9
4726c4907566b5876c5c1fc7c5e876f1,3,R10;R8;R9
472b196c9371aa9d6e9d23ccf82936c2,3,R10;R8;R9
47322c3b3510df3e395773eca7e06dc8,3,R10;R8;R9
473e37c62215eca1498bf0584e59b69a,3,R11;R16;R17
47413ec6c79b4795ea7849cea26ece84,3,R10;R8;R9
474bbe6ff1f8b29f0e274dc459d95f70,3,R5;R7;R9
474f5063494b22e24a8a4855b080a640,3,R10;R8;R9
475705a8adf676e4f6d9db5296ed2b71,3,R10;R8;R9
4758f12fa97db882fa8b7142014cefb4,3,R10;R8;R9
476d64deaa4b32e9de9a508d3541f5a9,3,R10;R8;R9
477085017102d1d52b49984eb8b65a0c,3,R10;R8;R9
479f688143635e866da68da5dcd88efc,3,R13;R14;R16
47a50643e0ffee2204984ca1ac6bccf0,3,R10;R8;R9
47b5f7251d5c95b57e1fd1263587c2bb,3,R10;R8;R9
47c3488b2b2c3cc1fe426ba89c5ea057,3,R10;R8;R9
47d1e25eede8a23cc44fda5c031127d6,3,R10;R8;R9
47d5d77dd3faf937362a6a8c44c3df6d,3,R10;R8;R9
47ed17dcb2cbeec15182ed335a8b5a9e,3,R10;R8;R9
480fba9f814cae86968210673cab2c61,3,R10;R8;R9
481d58f636bb1d5b6d568e190b172a57,3,R10;R8;R9
4849b3d33dee7a3644c2e5d8b69ebf47,3,R10;R8;R9
484ac8b02e7fdf5807e95774da5f625f,3,R10;R8;R9
485c87f489b33281e4a49e4ac0ceded3,3,R10;R8;R9
485d22df0c99d17579ec2b44799ffb50,3,R10;R8;R9
4869a847a5271f2eeffe65ff1db8a9b1,3,R10;R8;R9
48774729b8921e024731f773e541d248,3,R10;R8;R9
4899401111bd09c261554c3b55009e08,3,R10;R8;R9
48a92383d627a10126b46b6bfae2bdb5,3,R10;R8;R9
48bb4ad46a1a86fd959ddb23e5bf3618,3,R10;R8;R9
48c44319fb3ad32555821ee0c74e6719,3,R10;R8;R9
48e1b4c86146132c1e3b514ab99050d9,3,R10;R8;R9
48e258ce61a71b27f93233e021024be8,3,R10;R8;R9
48e62136c5671259ad62877dfb5339d6,3,R10;R8;R9
48f3a35fcd6c76d5d0ee2d475b3f1f51,3,R13;R14;R15
49067626b247a6e8b9bd7e5b1d776c38,3,R10;R8;R9
49124d28f1789656d1da791c8f60b17a,3,R10;R8;R9
491c13b1c12bb702181d4795d3dd5083,3,R1;R5;R8
492c436c00725c4c909ec6fbc9223b92,3,R10;R8;R9
494ff71dc671dfe9fa10126064b9ce15,3,R11;R13;R15
495111db9d791a4667f35da65361aec5,3,R10;R8;R9
495fcdab0b3ae4e0856700741d4ff17b,3,R10;R8;R9
4972b3b12340e6f5b302c45ac60a1f75,3,R10;R8;R9
497a208d6060186f0bf3d7ebcf57fc02,3,R10;R8;R9
4987937425ec6478ba2f1c7549cb5369,3,R10;R8;R9
498ac0c4815a890629cf509446a47238,3,R10;R8;R9
499bf22f9d6aba3f7da0609d935c9e1d,3,R10;R8;R9
49c28afe8b399952b27ba05c8dd9cc04,3,R10;R8;R9
49c6238789bcdf8f37303fb8f70b7a9d,3,R10;R8;R9
49c82483ac000168b60056b1153c1afd,3,R10;R8;R9
49d5b90070caab91081e5e3b26b1a0f5,3,R10;R8;R9
49ded6fae1ab18e9200f9d9cbf26e884,3,R10;R8;R9
49eebefcfec20d1e94df3fe97f3464fa,3,R10;R8;R9
49ffdc3f7a8d0fc1f91335975ac6b44f,3,R13;R14;R15
4a24da485b9550c8df8b19caff945cdc,3,R10;R8;R9
4a2dec8f7163be64ef67f0d09056c921,3,R10;R8;R9
4a300e435a3290c70193efd5d89c033e,3,R10;R8;R9
4a46cdf01cee2a200f00daedf11576a9,3,R10;R8;R9
4a5732c7b9983cc84c987f27de556a9a,3,R10;R8;R9
4a67efd541f3149e52fc543a33abd332,3,R16;R2;R6
4ac56d1d9d015150191e49197b8ed15e,3,R14;R15;R16
4ac9c86c8538aadbcd05f36516562692,3,R10;R8;R9
4adeb5e5837fa7187535346c27d1afa6,3,R10;R8;R9
4b001bab36d94f73c1ead3ab74690dbc,3,R10;R8;R9
4b33db392748079f75a5250a15840b74,3,R10;R8;R9
4b4502be77b11e64bf31e62dc098da41,3,R10;R8;R9
4b56bc6d22b192f075f13231419dfcc8,3,R10;R8;R9
4b6420b930df7a0b2b4d64fb1be5a796,3,R10;R8;R9
4b6ca2a1a046bd045ea254e6550c8b5c,3,R10;R8;R9
4b8c24a1eaeabd898c28a92d25cc3632,3,R10;R8;R9
4b91d54f3170a9c8a757e6acd6c25588,3,R10;R8;R9
4b9ee23b2f17c3621158a9bef81cf86b,3,R10;R8;R9
4ba255d801f2e52fd54a67d79bd3da8a,3,R10;R8;R9
4ba445edf32750faf59f06cb09f1ed93,3,R10;R8;R9
4bb91fbeec0e58edace928f8b991cdbb,3,R10;R8;R9
4bbfa8505b7fbc0685c14d1003763f9e,3,R10;R8;R9
4bbfc3389565fc0e2617678317127940,3,R10;R8;R9
4bbfe3f248e318444c6628c28c2dbfae,3,R10;R8;R9
4bd2c3d9e7b1e62d3b55d858b5dca1a0,3,R10;R8;R9
4bd71829299b65b9ba7a01ce24387427,3,R10;R8;R9
4bdaa2947c7003aff2cd158ae9e186dc,3,R10;R8;R9
4bdb9e0eb858b60bb9cf97656c5d6130,3,R10;R8;R9
4befb68953c8c713258a3e676d3df30d,3,R10;R8;R9
4bfa2fa5fbcaf56ac690ad40fd74b260,3,R14;R3;R5
4c029c4f3deed9414b157053867709b0,3,R10;R8;R9
4c02da7cd2dc7415b226103114e5aaf0,3,R10;R8;R9
4c08ca0e2bce2f1fc972f5b0b10312c7,3,R10;R8;R9
4c127b111ebdba8c59de22a06ca00a7f,3,R11;R4;R7
4c136dc24756a39edd30f610a01029df,3,R10;R8;R9
4c27e9e5e1f0eccd8fbda6137e6d29d3,3,R13;R16;R5
4c343392ba20dd751dab3f9178bf01af,3,R10;R8;R9
4c4a83fb016a133dcc7a868e7eb229e7,3,R10;R8;R9
4c4cf43e7c8529c430c1d1295fee1784,3,R13;R15;R16
4c5bf28c7cdb9d7c5ac93c78bbd7bdef,3,R10;R8;R9
4c68b98043a1d2f7215d0db1a761bab3,3,R10;R8;R9
4c6b4bdeeca13b091e52dd6d674b90f8,3,R10;R8;R9
4c7d33b4c5bf485af4df30bb8500a002,3,R11;R13;R14
4c8b34b2b49560459f55016cc28a9b4e,3,R10;R8;R9
4ccc63ecf9efef91deef0f5849e3ad34,3,R11;R15;R16
4cccd244506af875fc9d2a32ad2b4b96,3,R10;R8;R9
4cd6ce29c3b6bab1f3f23509644cd626,3,R10;R8;R9
4cdc062257b3f9570bef2afe986605a8,3,R11;R15;R16
4ce311cd58824cdd3b6ca3e0878bb9c1,3,R10;R8;R9
4cf1b1d76ab89d36c71bb2c1cbd4335b,3,R10;R8;R9
4cfcd0c0e7dcd3236b98e3361af8b324,3,R10;R8;R9
4d01d09027d1d1e0513de4c8b4fc20e1,3,R10;R8;R9
4d0acfb4200c0153173d5d9997e6fe43,3,R10;R8;R9
4d314293037f079e4916231d262212d3,3,R10;R8;R9
4d382aae3f8589c113589533ffdb3545,3,R11;R13;R3
