annotation_id,image_id,category_id,class_name,x,y,w,h,image_width,image_height,raw_area,normalized_width,normalized_height,normalized_area,aspect_ratio,center_x_normalized,center_y_normalized,primary_size_category
12725,601,10,Other lesion,1981.0,1290.0,46.0,118.0,2540,3072,5428.0,0.01811023622047244,0.038411458333333336,0.0006956405839895013,0.3898305084745763,0.7889763779527559,0.4391276041666667,small
22286,601,3,Calcification,1981.0,1290.0,46.0,118.0,2540,3072,5428.0,0.01811023622047244,0.038411458333333336,0.0006956405839895013,0.3898305084745763,0.7889763779527559,0.4391276041666667,small
22751,601,1,Aortic enlargement,1266.0,638.0,323.0,375.0,2540,3072,121125.0,0.12716535433070866,0.1220703125,0.015523114542322835,0.8613333333333333,0.562007874015748,0.2687174479166667,medium
31719,601,10,Other lesion,1976.0,1277.0,42.0,132.0,2540,3072,5544.0,0.01653543307086614,0.04296875,0.0007105068897637795,0.3181818181818182,0.7862204724409448,0.4371744791666667,small
33092,601,1,Aortic enlargement,1251.0,638.0,358.0,393.0,2540,3072,140694.0,0.14094488188976378,0.1279296875,0.01803103469488189,0.910941475826972,0.562992125984252,0.2716471354166667,medium
1114,603,4,Cardiomegaly,695.0,1423.0,981.0,219.0,2064,2448,214839.0,0.4752906976744186,0.08946078431372549,0.04251987859097127,4.47945205479452,0.5743701550387597,0.6260212418300654,medium
2997,603,4,Cardiomegaly,694.0,1432.0,995.0,237.0,2064,2448,235815.0,0.48207364341085274,0.09681372549019608,0.046671345379236964,4.198312236286919,0.5772771317829457,0.6333741830065359,medium
5809,603,1,Aortic enlargement,1014.0,750.0,253.0,304.0,2064,2448,76912.0,0.12257751937984496,0.12418300653594772,0.015222044890307544,0.8322368421052632,0.5525678294573644,0.3684640522875817,medium
13965,603,9,Nodule/Mass,1551.0,742.0,70.0,37.0,2064,2448,2590.0,0.03391472868217054,0.01511437908496732,0.0005126000658661398,1.8918918918918919,0.7684108527131783,0.31066176470588236,small
22098,603,10,Other lesion,1551.0,733.0,66.0,49.0,2064,2448,3234.0,0.03197674418604651,0.020016339869281044,0.0006400573795409636,1.346938775510204,0.7674418604651163,0.30943627450980393,small
29929,603,1,Aortic enlargement,999.0,750.0,271.0,328.0,2064,2448,88888.0,0.1312984496124031,0.13398692810457516,0.017592275928459238,0.8262195121951219,0.5496608527131783,0.37336601307189543,medium
35994,603,1,Aortic enlargement,988.0,734.0,291.0,297.0,2064,2448,86427.0,0.14098837209302326,0.1213235294117647,0.017105206908344734,0.9797979797979798,0.5491763565891473,0.3604983660130719,medium
362,604,4,Cardiomegaly,779.0,1196.0,1095.0,270.0,2304,2880,295650.0,0.4752604166666667,0.09375,0.0445556640625,4.055555555555555,0.5757378472222222,0.4621527777777778,medium
10257,604,1,Aortic enlargement,1188.0,517.0,322.0,393.0,2304,2880,126546.0,0.13975694444444445,0.13645833333333332,0.01907099971064815,0.8193384223918575,0.5855034722222222,0.24774305555555556,medium
11689,604,4,Cardiomegaly,797.0,1199.0,1072.0,301.0,2304,2880,322672.0,0.4652777777777778,0.10451388888888889,0.0486279899691358,3.5614617940199333,0.5785590277777778,0.46857638888888886,medium
13514,604,1,Aortic enlargement,1186.0,543.0,330.0,338.0,2304,2880,111540.0,0.14322916666666666,0.11736111111111111,0.016809534143518517,0.9763313609467456,0.5863715277777778,0.24722222222222223,medium
20983,604,1,Aortic enlargement,1178.0,531.0,329.0,294.0,2304,2880,96726.0,0.1427951388888889,0.10208333333333333,0.014577003761574074,1.119047619047619,0.5826822916666666,0.23541666666666666,medium
34833,604,4,Cardiomegaly,812.0,1126.0,1090.0,298.0,2304,2880,324820.0,0.4730902777777778,0.10347222222222222,0.04895170235339506,3.6577181208053693,0.5889756944444444,0.4427083333333333,medium
632,606,1,Aortic enlargement,1396.0,732.0,247.0,279.0,2540,3072,68913.0,0.09724409448818898,0.0908203125,0.00883173905019685,0.8853046594982079,0.5982283464566929,0.28369140625,small
5319,606,13,Pneumothorax,279.0,330.0,902.0,2034.0,2540,3072,1834668.0,0.3551181102362205,0.662109375,0.23512703001968505,0.44346116027531957,0.2874015748031496,0.4384765625,large
15023,606,13,Pneumothorax,253.0,337.0,950.0,1990.0,2540,3072,1890500.0,0.37401574803149606,0.6477864583333334,0.24228233677821523,0.47738693467336685,0.2866141732283465,0.43359375,large
18862,606,12,Pleural thickening,248.0,2319.0,55.0,102.0,2540,3072,5610.0,0.021653543307086614,0.033203125,0.0007189653051181103,0.5392156862745098,0.10846456692913385,0.771484375,small
29778,606,11,Pleural effusion,248.0,2319.0,55.0,102.0,2540,3072,5610.0,0.021653543307086614,0.033203125,0.0007189653051181103,0.5392156862745098,0.10846456692913385,0.771484375,small
31401,606,13,Pneumothorax,225.0,380.0,1029.0,1973.0,2540,3072,2030217.0,0.40511811023622046,0.6422526041666666,0.26018816129429134,0.5215408008109478,0.29114173228346457,0.44482421875,large
4497,607,3,Calcification,698.0,1451.0,107.0,169.0,1912,2304,18083.0,0.05596234309623431,0.07335069444444445,0.004104876728847048,0.6331360946745562,0.3930439330543933,0.6664496527777778,small
14052,607,10,Other lesion,192.0,1468.0,587.0,283.0,1912,2304,166121.0,0.3070083682008368,0.1228298611111111,0.03770979522605765,2.0742049469964665,0.25392259414225943,0.6985677083333334,medium
14388,607,14,Pulmonary fibrosis,1461.0,1379.0,223.0,79.0,1912,2304,17617.0,0.11663179916317992,0.03428819444444445,0.003999093808112506,2.8227848101265822,0.8224372384937239,0.6156684027777778,small
19979,607,3,Calcification,773.0,1176.0,56.0,71.0,1912,2304,3976.0,0.029288702928870293,0.030815972222222224,0.0009025598558809856,0.7887323943661971,0.4189330543933054,0.5258246527777778,small
28770,607,1,Aortic enlargement,1000.0,637.0,178.0,166.0,1912,2304,29548.0,0.09309623430962342,0.0720486111111111,0.006707454381682939,1.072289156626506,0.569560669456067,0.3125,small
29169,607,1,Aortic enlargement,985.0,614.0,193.0,283.0,1912,2304,54619.0,0.10094142259414227,0.1228298611111111,0.012398620917596467,0.6819787985865724,0.5656380753138075,0.3279079861111111,medium
32408,607,14,Pulmonary fibrosis,1343.0,1168.0,93.0,92.0,1912,2304,8556.0,0.04864016736401674,0.03993055555555555,0.0019422289051603905,1.0108695652173914,0.7267259414225942,0.5269097222222222,small
34452,607,3,Calcification,766.0,1327.0,60.0,52.0,1912,2304,3120.0,0.03138075313807531,0.022569444444444444,0.0007082461645746165,1.1538461538461537,0.41631799163179917,0.5872395833333334,small
4205,611,1,Aortic enlargement,1007.0,893.0,277.0,287.0,2304,2880,79499.0,0.12022569444444445,0.09965277777777778,0.011980824411651235,0.9651567944250871,0.4971788194444444,0.35989583333333336,medium
6038,611,1,Aortic enlargement,975.0,872.0,318.0,308.0,2304,2880,97944.0,0.13802083333333334,0.10694444444444444,0.014760561342592593,1.0324675324675325,0.4921875,0.35625,medium
16508,611,4,Cardiomegaly,588.0,1505.0,1003.0,293.0,2304,2880,293879.0,0.4353298611111111,0.10173611111111111,0.04428876711998457,3.42320819112628,0.4728732638888889,0.5734375,medium
16819,611,8,Lung Opacity,650.0,1120.0,271.0,577.0,2304,2880,156367.0,0.11762152777777778,0.20034722222222223,0.02356514636381173,0.4696707105719237,0.3409288194444444,0.4890625,medium
30890,611,4,Cardiomegaly,606.0,1387.0,968.0,314.0,2304,2880,303952.0,0.4201388888888889,0.10902777777777778,0.04580680941358025,3.082802547770701,0.4730902777777778,0.5361111111111111,medium
33005,611,4,Cardiomegaly,612.0,1441.0,965.0,333.0,2304,2880,321345.0,0.4188368055555556,0.115625,0.04842800564236111,2.8978978978978978,0.4750434027777778,0.5581597222222222,medium
4163,612,12,Pleural thickening,633.0,326.0,327.0,162.0,2532,2776,52974.0,0.12914691943127962,0.058357348703170026,0.00753667181119139,2.0185185185185186,0.3145734597156398,0.14661383285302593,small
8027,612,1,Aortic enlargement,1271.0,695.0,369.0,437.0,2532,2776,161253.0,0.1457345971563981,0.15742074927953892,0.022941649480311948,0.8443935926773455,0.5748420221169036,0.3290706051873199,medium
16738,612,1,Aortic enlargement,1282.0,700.0,348.0,466.0,2532,2776,162168.0,0.13744075829383887,0.16786743515850144,0.023071827581026265,0.7467811158798283,0.5750394944707741,0.3360951008645533,medium
22840,612,1,Aortic enlargement,1274.0,704.0,374.0,503.0,2532,2776,188122.0,0.14770932069510267,0.18119596541786742,0.026764332964566515,0.7435387673956262,0.5770142180094787,0.34420028818443804,medium
26338,612,4,Cardiomegaly,902.0,1495.0,1017.0,517.0,2532,2776,525789.0,0.40165876777251186,0.18623919308357348,0.07480460480489504,1.9671179883945842,0.5570695102685624,0.631664265129683,medium
1517,613,1,Aortic enlargement,1219.0,1004.0,427.0,457.0,2304,2880,195139.0,0.1853298611111111,0.15868055555555555,0.02940824532214506,0.9343544857768052,0.6217447916666666,0.4279513888888889,medium
7101,613,1,Aortic enlargement,1239.0,958.0,384.0,327.0,2304,2880,125568.0,0.16666666666666666,0.11354166666666667,0.01892361111111111,1.1743119266055047,0.62109375,0.3894097222222222,medium
7651,613,1,Aortic enlargement,1253.0,991.0,391.0,447.0,2304,2880,174777.0,0.1697048611111111,0.15520833333333334,0.02633960865162037,0.8747203579418344,0.6286892361111112,0.42170138888888886,medium
7959,613,11,Pleural effusion,1641.0,1421.0,379.0,841.0,2304,2880,318739.0,0.1644965277777778,0.2920138888888889,0.048035270785108025,0.450653983353151,0.7944878472222222,0.6394097222222223,medium
9201,613,14,Pulmonary fibrosis,879.0,620.0,64.0,88.0,2304,2880,5632.0,0.027777777777777776,0.030555555555555555,0.0008487654320987654,0.7272727272727273,0.3953993055555556,0.23055555555555557,small
10041,613,11,Pleural effusion,1616.0,1518.0,404.0,651.0,2304,2880,263004.0,0.1753472222222222,0.22604166666666667,0.03963577835648148,0.620583717357911,0.7890625,0.6401041666666667,medium
16292,613,6,ILD,301.0,788.0,677.0,1413.0,2304,2880,956601.0,0.2938368055555556,0.490625,0.14416368272569444,0.47912243453644726,0.2775607638888889,0.5189236111111111,large
20128,613,8,Lung Opacity,1464.0,1137.0,511.0,881.0,2304,2880,450191.0,0.22178819444444445,0.3059027777777778,0.06784562475887346,0.5800227014755959,0.7463107638888888,0.5477430555555556,medium
20725,613,8,Lung Opacity,1529.0,1309.0,161.0,153.0,2304,2880,24633.0,0.06987847222222222,0.053125,0.0037122938368055556,1.0522875816993464,0.6985677083333334,0.4810763888888889,small
21340,613,12,Pleural thickening,602.0,459.0,313.0,153.0,2304,2880,47889.0,0.13585069444444445,0.053125,0.007217068142361111,2.045751633986928,0.3292100694444444,0.1859375,small
21540,613,12,Pleural thickening,1358.0,478.0,323.0,111.0,2304,2880,35853.0,0.1401909722222222,0.03854166666666667,0.005403193721064815,2.90990990990991,0.6595052083333334,0.18524305555555556,small
24684,613,12,Pleural thickening,1258.0,421.0,446.0,226.0,2304,2880,100796.0,0.1935763888888889,0.07847222222222222,0.015190369405864197,1.9734513274336283,0.6427951388888888,0.18541666666666667,medium
28260,613,11,Pleural effusion,1417.0,1291.0,613.0,582.0,2304,2880,356766.0,0.2660590277777778,0.20208333333333334,0.05376609519675926,1.0532646048109966,0.748046875,0.5493055555555556,medium
30533,613,8,Lung Opacity,1745.0,1211.0,239.0,353.0,2304,2880,84367.0,0.1037326388888889,0.12256944444444444,0.012714451919367284,0.6770538243626062,0.8092447916666666,0.4817708333333333,medium
30970,613,12,Pleural thickening,1282.0,405.0,447.0,230.0,2304,2880,102810.0,0.19401041666666666,0.0798611111111111,0.01549388744212963,1.9434782608695653,0.6534288194444444,0.18055555555555555,medium
31537,613,12,Pleural thickening,565.0,479.0,334.0,86.0,2304,2880,28724.0,0.1449652777777778,0.029861111111111113,0.004328824266975308,3.883720930232558,0.3177083333333333,0.18125,small
35398,613,12,Pleural thickening,576.0,473.0,386.0,114.0,2304,2880,44004.0,0.1675347222222222,0.03958333333333333,0.006631582754629629,3.3859649122807016,0.3337673611111111,0.1840277777777778,small
8017,615,1,Aortic enlargement,1023.0,620.0,401.0,477.0,2270,2524,191277.0,0.17665198237885463,0.18898573692551507,0.03338470506922094,0.8406708595387841,0.5389867841409691,0.34013470681458,medium
23367,615,1,Aortic enlargement,855.0,641.0,607.0,601.0,2270,2524,364807.0,0.2674008810572687,0.23811410459587956,0.06367192136110084,1.0099833610648918,0.510352422907489,0.3730190174326466,medium
29210,615,10,Other lesion,1742.0,561.0,317.0,328.0,2270,2524,103976.0,0.13964757709251102,0.12995245641838352,0.01814754567604739,0.9664634146341463,0.8372246696035243,0.28724247226624405,medium
32186,615,1,Aortic enlargement,888.0,690.0,517.0,361.0,2270,2524,186637.0,0.2277533039647577,0.143026941362916,0.03257485845137779,1.4321329639889198,0.5050660792951542,0.34488906497622823,medium
34048,615,10,Other lesion,784.0,445.0,1277.0,473.0,2270,2524,604021.0,0.5625550660792952,0.18740095087163233,0.10542335430091387,2.699788583509514,0.6266519823788547,0.2700079239302694,large
591,617,14,Pulmonary fibrosis,706.0,843.0,117.0,307.0,2540,3072,35919.0,0.046062992125984255,0.09993489583333333,0.0046033003198818895,0.3811074918566775,0.3009842519685039,0.3243815104166667,small
10786,617,9,Nodule/Mass,806.0,702.0,92.0,114.0,2540,3072,10488.0,0.03622047244094488,0.037109375,0.001344119094488189,0.8070175438596491,0.3354330708661417,0.2470703125,small
16509,617,9,Nodule/Mass,796.0,705.0,125.0,132.0,2540,3072,16500.0,0.04921259842519685,0.04296875,0.0021146038385826773,0.946969696969697,0.337992125984252,0.2509765625,small
17813,617,9,Nodule/Mass,803.0,694.0,120.0,134.0,2540,3072,16080.0,0.047244094488188976,0.043619791666666664,0.002060777559055118,0.8955223880597015,0.33976377952755904,0.24772135416666666,small
23886,617,12,Pleural thickening,803.0,391.0,304.0,74.0,2540,3072,22496.0,0.11968503937007874,0.024088541666666668,0.002883038057742782,4.108108108108108,0.37598425196850394,0.13932291666666666,small
30882,617,12,Pleural thickening,1462.0,383.0,281.0,158.0,2540,3072,44398.0,0.11062992125984251,0.051432291666666664,0.005689950377296588,1.7784810126582278,0.6309055118110236,0.150390625,small
6788,618,11,Pleural effusion,1072.0,692.0,629.0,1427.0,2304,2880,897583.0,0.2730034722222222,0.4954861111111111,0.13526942877121914,0.44078486334968464,0.6017795138888888,0.48802083333333335,large
8926,618,2,Atelectasis,1084.0,780.0,552.0,1301.0,2304,2880,718152.0,0.23958333333333334,0.4517361111111111,0.10822844328703704,0.4242890084550346,0.5902777777777778,0.4967013888888889,large
10436,618,5,Consolidation,1084.0,780.0,552.0,1301.0,2304,2880,718152.0,0.23958333333333334,0.4517361111111111,0.10822844328703704,0.4242890084550346,0.5902777777777778,0.4967013888888889,large
14097,618,14,Pulmonary fibrosis,348.0,891.0,353.0,317.0,2304,2880,111901.0,0.15321180555555555,0.11006944444444444,0.016863938319830248,1.113564668769716,0.22764756944444445,0.36440972222222223,medium
19705,618,2,Atelectasis,1158.0,841.0,450.0,656.0,2304,2880,295200.0,0.1953125,0.22777777777777777,0.044487847222222224,0.6859756097560976,0.6002604166666666,0.4059027777777778,medium
26842,618,10,Other lesion,348.0,891.0,353.0,317.0,2304,2880,111901.0,0.15321180555555555,0.11006944444444444,0.016863938319830248,1.113564668769716,0.22764756944444445,0.36440972222222223,medium
27885,618,8,Lung Opacity,1158.0,841.0,450.0,656.0,2304,2880,295200.0,0.1953125,0.22777777777777777,0.044487847222222224,0.6859756097560976,0.6002604166666666,0.4059027777777778,medium
27935,618,11,Pleural effusion,1033.0,1481.0,690.0,706.0,2304,2880,487140.0,0.2994791666666667,0.24513888888888888,0.07341399016203703,0.9773371104815864,0.5980902777777778,0.6368055555555555,medium
29488,618,2,Atelectasis,1089.0,751.0,541.0,333.0,2304,2880,180153.0,0.2348090277777778,0.115625,0.027149793836805554,1.6246246246246245,0.5900607638888888,0.3185763888888889,medium
32018,618,8,Lung Opacity,1205.0,954.0,414.0,749.0,2304,2880,310086.0,0.1796875,0.26006944444444446,0.04673122829861111,0.5527369826435247,0.6128472222222222,0.4612847222222222,medium
32912,618,8,Lung Opacity,1072.0,692.0,629.0,1427.0,2304,2880,897583.0,0.2730034722222222,0.4954861111111111,0.13526942877121914,0.44078486334968464,0.6017795138888888,0.48802083333333335,large
1186,619,14,Pulmonary fibrosis,1680.0,1471.0,224.0,59.0,2096,2280,13216.0,0.10687022900763359,0.02587719298245614,0.0027655015401098163,3.7966101694915255,0.8549618320610687,0.6581140350877193,small
5453,619,14,Pulmonary fibrosis,1738.0,1473.0,150.0,54.0,2096,2280,8100.0,0.0715648854961832,0.02368421052631579,0.0016949578143832865,2.7777777777777777,0.8649809160305344,0.6578947368421053,small
23845,619,12,Pleural thickening,603.0,305.0,253.0,90.0,2096,2280,22770.0,0.12070610687022901,0.039473684210526314,0.004764714744877461,2.811111111111111,0.34804389312977096,0.15350877192982457,small
29099,619,14,Pulmonary fibrosis,1639.0,1454.0,336.0,80.0,2096,2280,26880.0,0.16030534351145037,0.03508771929824561,0.00562474889513861,4.2,0.862118320610687,0.6552631578947369,small
2819,620,4,Cardiomegaly,1051.0,1193.0,1305.0,642.0,3072,3072,837810.0,0.4248046875,0.208984375,0.08877754211425781,2.032710280373832,0.5545247395833334,0.4928385416666667,medium
26375,620,4,Cardiomegaly,1068.0,1331.0,1298.0,439.0,3072,3072,569822.0,0.4225260416666667,0.14290364583333334,0.060380511813693576,2.9567198177676537,0.5589192708333334,0.5047200520833334,medium
32879,620,4,Cardiomegaly,1097.0,1345.0,1213.0,499.0,3072,3072,605287.0,0.3948567708333333,0.16243489583333334,0.06413851843939887,2.4308617234468937,0.5545247395833334,0.51904296875,medium
8957,621,4,Cardiomegaly,808.0,1324.0,1114.0,538.0,2347,2318,599332.0,0.47464848743076266,0.23209663503019845,0.11016431675485346,2.070631970260223,0.5815935236472092,0.6872303710094909,large
17932,621,4,Cardiomegaly,841.0,1288.0,1036.0,554.0,2347,2318,573944.0,0.4414145717937793,0.23899913718723037,0.105497701800584,1.8700361010830324,0.5790370685982105,0.6751509922346851,large
25362,621,14,Pulmonary fibrosis,412.0,258.0,492.0,298.0,2347,2318,146616.0,0.2096293140178952,0.1285591026747196,0.02694975650445762,1.651006711409396,0.2803579037068598,0.17558239861949956,medium
26904,621,4,Cardiomegaly,851.0,1323.0,1034.0,503.0,2347,2318,520102.0,0.44056242011077973,0.2169974115616911,0.09560090479539353,2.055666003976143,0.5828717511717085,0.6792493528904228,medium
5845,622,1,Aortic enlargement,1265.0,652.0,468.0,311.0,2736,2683,145548.0,0.17105263157894737,0.11591502049944093,0.019827569295957,1.504823151125402,0.5478801169590644,0.3009690644800596,medium
10677,622,4,Cardiomegaly,1057.0,1524.0,1253.0,376.0,2736,2683,471128.0,0.45796783625730997,0.14014163250093178,0.06418036020601883,3.3324468085106385,0.6153143274853801,0.638091688408498,medium
12710,622,1,Aortic enlargement,1445.0,660.0,285.0,278.0,2736,2683,79230.0,0.10416666666666667,0.10361535594483787,0.010793266244253944,1.025179856115108,0.5802266081871345,0.29780096906448006,medium
14796,622,4,Cardiomegaly,1085.0,1432.0,1167.0,481.0,2736,2683,561327.0,0.42653508771929827,0.17927692881103244,0.0764679005564601,2.4261954261954264,0.6098318713450293,0.6233693626537458,medium
16385,622,4,Cardiomegaly,1062.0,1491.0,1214.0,491.0,2736,2683,596074.0,0.44371345029239767,0.18300409988818486,0.0812013805790411,2.4725050916496945,0.610014619883041,0.6472232575475214,medium
23315,622,10,Other lesion,1122.0,577.0,262.0,1412.0,2736,2683,369944.0,0.09576023391812866,0.5262765560939248,0.05039636611718139,0.18555240793201133,0.45796783625730997,0.4781960491986582,medium
29999,622,10,Other lesion,1082.0,337.0,499.0,1495.0,2736,2683,746005.0,0.1823830409356725,0.55721207603429,0.10162603287321298,0.3337792642140468,0.4866593567251462,0.40421170331718226,large
657,623,1,Aortic enlargement,1347.0,778.0,293.0,236.0,2576,2980,69148.0,0.11374223602484472,0.07919463087248323,0.009007774396598441,1.2415254237288136,0.5797748447204969,0.3006711409395973,small
672,623,1,Aortic enlargement,1371.0,762.0,261.0,290.0,2576,2980,75690.0,0.10131987577639752,0.09731543624161074,0.009859987911125932,0.9,0.5828804347826086,0.30436241610738257,small
11437,623,4,Cardiomegaly,938.0,1532.0,1192.0,352.0,2576,2980,419584.0,0.46273291925465837,0.11812080536912752,0.0546583850931677,3.3863636363636362,0.5954968944099379,0.5731543624161074,medium
29612,623,4,Cardiomegaly,960.0,1585.0,1197.0,304.0,2576,2980,363888.0,0.46467391304347827,0.10201342281879194,0.04740297636416691,3.9375,0.6050077639751553,0.5828859060402685,medium
31199,623,1,Aortic enlargement,1348.0,764.0,277.0,259.0,2576,2980,71743.0,0.10753105590062112,0.08691275167785235,0.009345819959147943,1.0694980694980696,0.5770574534161491,0.2998322147651007,small
995,626,1,Aortic enlargement,1060.0,644.0,257.0,318.0,2072,2144,81726.0,0.12403474903474904,0.14832089552238806,0.018396945052728635,0.8081761006289309,0.5736003861003861,0.37453358208955223,medium
7032,626,10,Other lesion,1502.0,1318.0,495.0,285.0,2072,2144,141075.0,0.2388996138996139,0.13292910447761194,0.03175671173572293,1.736842105263158,0.8443532818532818,0.6812033582089553,medium
20149,626,14,Pulmonary fibrosis,1637.0,588.0,134.0,234.0,2072,2144,31356.0,0.06467181467181467,0.10914179104477612,0.007058397683397683,0.5726495726495726,0.8223938223938224,0.32882462686567165,small
25265,626,14,Pulmonary fibrosis,1668.0,574.0,102.0,248.0,2072,2144,25296.0,0.04922779922779923,0.11567164179104478,0.005694260358439463,0.4112903225806452,0.8296332046332047,0.3255597014925373,small
29337,626,14,Pulmonary fibrosis,1638.0,561.0,135.0,264.0,2072,2144,35640.0,0.06515444015444015,0.12313432835820895,0.008022748227972108,0.5113636363636364,0.8231177606177607,0.32322761194029853,small
31404,626,10,Other lesion,1183.0,1308.0,799.0,340.0,2072,2144,271660.0,0.3856177606177606,0.15858208955223882,0.0611520702472195,2.35,0.7637548262548263,0.6893656716417911,medium
131,627,4,Cardiomegaly,907.0,1577.0,1036.0,335.0,2540,3072,347060.0,0.4078740157480315,0.10904947916666667,0.04447844898293963,3.0925373134328358,0.5610236220472441,0.56787109375,medium
2394,627,1,Aortic enlargement,1240.0,819.0,359.0,405.0,2540,3072,145395.0,0.14133858267716534,0.1318359375,0.018633504552165354,0.8864197530864197,0.5588582677165355,0.33251953125,medium
16664,627,1,Aortic enlargement,1317.0,808.0,293.0,306.0,2540,3072,89658.0,0.11535433070866141,0.099609375,0.011490372785433071,0.9575163398692811,0.5761811023622048,0.3128255208333333,medium
21643,627,4,Cardiomegaly,909.0,1577.0,1066.0,447.0,2540,3072,476502.0,0.4196850393700787,0.1455078125,0.06106745201771654,2.384787472035794,0.5677165354330709,0.5861002604166666,medium
30893,627,1,Aortic enlargement,1313.0,828.0,295.0,323.0,2540,3072,95285.0,0.11614173228346457,0.10514322916666667,0.012211516773293964,0.913312693498452,0.575,0.3221028645833333,medium
32077,627,4,Cardiomegaly,917.0,1570.0,1013.0,343.0,2540,3072,347459.0,0.39881889763779527,0.11165364583333333,0.04452958394849081,2.9533527696793005,0.5604330708661417,0.56689453125,medium
6976,628,1,Aortic enlargement,1330.0,710.0,256.0,272.0,2304,2880,69632.0,0.1111111111111111,0.09444444444444444,0.010493827160493827,0.9411764705882353,0.6328125,0.29375,medium
7261,628,1,Aortic enlargement,1307.0,683.0,270.0,344.0,2304,2880,92880.0,0.1171875,0.11944444444444445,0.013997395833333334,0.7848837209302325,0.6258680555555556,0.296875,medium
18825,628,1,Aortic enlargement,1385.0,685.0,190.0,283.0,2304,2880,53770.0,0.08246527777777778,0.09826388888888889,0.008103358892746914,0.6713780918727915,0.6423611111111112,0.2869791666666667,small
475,630,12,Pleural thickening,2698.0,2633.0,117.0,200.0,3068,2900,23400.0,0.038135593220338986,0.06896551724137931,0.002630040911747516,0.585,0.8984680573663625,0.9424137931034483,small
4785,630,4,Cardiomegaly,919.0,1682.0,1668.0,905.0,3068,2900,1509540.0,0.5436766623207301,0.3120689655172414,0.1696646135862968,1.8430939226519336,0.5713820078226858,0.7360344827586207,large
9092,630,12,Pleural thickening,300.0,2522.0,171.0,271.0,3068,2900,46341.0,0.05573663624511082,0.09344827586206897,0.005208492559456908,0.6309963099630996,0.12565189048239897,0.9163793103448276,small
18654,630,11,Pleural effusion,300.0,2522.0,171.0,271.0,3068,2900,46341.0,0.05573663624511082,0.09344827586206897,0.005208492559456908,0.6309963099630996,0.12565189048239897,0.9163793103448276,small
18961,630,10,Other lesion,1900.0,1363.0,360.0,542.0,3068,2900,195120.0,0.11734028683181226,0.18689655172413794,0.02193049498718698,0.6642066420664207,0.6779661016949152,0.5634482758620689,medium
22175,630,11,Pleural effusion,2698.0,2633.0,117.0,200.0,3068,2900,23400.0,0.038135593220338986,0.06896551724137931,0.002630040911747516,0.585,0.8984680573663625,0.9424137931034483,small
24496,630,11,Pleural effusion,291.0,2482.0,221.0,255.0,3068,2900,56355.0,0.07203389830508475,0.08793103448275862,0.006334015195791935,0.8666666666666667,0.13086701434159062,0.8998275862068965,small
24869,630,12,Pleural thickening,295.0,2535.0,193.0,298.0,3068,2900,57514.0,0.06290743155149935,0.10275862068965518,0.006464280897360968,0.6476510067114094,0.12760756192959583,0.9255172413793104,small
28370,630,12,Pleural thickening,291.0,2482.0,221.0,255.0,3068,2900,56355.0,0.07203389830508475,0.08793103448275862,0.006334015195791935,0.8666666666666667,0.13086701434159062,0.8998275862068965,small
32376,630,4,Cardiomegaly,890.0,2005.0,1683.0,585.0,3068,2900,984555.0,0.5485658409387223,0.20172413793103447,0.11065897136177674,2.876923076923077,0.564374185136897,0.7922413793103448,large
33378,630,11,Pleural effusion,295.0,2535.0,193.0,298.0,3068,2900,57514.0,0.06290743155149935,0.10275862068965518,0.006464280897360968,0.6476510067114094,0.12760756192959583,0.9255172413793104,small
33961,630,4,Cardiomegaly,893.0,1850.0,1664.0,893.0,3068,2900,1485952.0,0.5423728813559322,0.3079310344827586,0.1670134424313267,1.8633818589025757,0.5622555410691004,0.791896551724138,large
9750,631,11,Pleural effusion,198.0,1273.0,245.0,424.0,2304,2880,103880.0,0.10633680555555555,0.14722222222222223,0.015655140817901234,0.5778301886792453,0.1391059027777778,0.515625,medium
18660,631,10,Other lesion,163.0,1564.0,759.0,375.0,2304,2880,284625.0,0.3294270833333333,0.13020833333333334,0.04289415147569445,2.024,0.23546006944444445,0.6081597222222223,medium
28948,631,14,Pulmonary fibrosis,549.0,1288.0,320.0,263.0,2304,2880,84160.0,0.1388888888888889,0.09131944444444444,0.012683256172839507,1.2167300380228137,0.3077256944444444,0.49288194444444444,medium
29358,631,11,Pleural effusion,239.0,1414.0,206.0,346.0,2304,2880,71276.0,0.08940972222222222,0.12013888888888889,0.010741584683641975,0.5953757225433526,0.1484375,0.5510416666666667,medium
35787,631,11,Pleural effusion,242.0,1332.0,303.0,408.0,2304,2880,123624.0,0.13151041666666666,0.14166666666666666,0.018630642361111113,0.7426470588235294,0.17078993055555555,0.5333333333333333,medium
9140,632,10,Other lesion,1161.0,686.0,820.0,1342.0,2304,2880,1100440.0,0.3559027777777778,0.46597222222222223,0.16584080825617284,0.6110283159463488,0.6818576388888888,0.47118055555555555,large
30355,632,11,Pleural effusion,1161.0,686.0,820.0,1342.0,2304,2880,1100440.0,0.3559027777777778,0.46597222222222223,0.16584080825617284,0.6110283159463488,0.6818576388888888,0.47118055555555555,large
32231,632,11,Pleural effusion,1160.0,705.0,759.0,1213.0,2304,2880,920667.0,0.3294270833333333,0.42118055555555556,0.13874828197337963,0.6257213520197856,0.6681857638888888,0.45538194444444446,large
