original_image_id,canonical_image_id,coco_image_id,dicom_relative_path,pilot_jpg_relative_path,source_dicom_sha256,pre_jpeg_uint8_sha256,reference_png_relative_path,reference_png_byte_sha256,reference_png_decoded_pixel_sha256,reference_png_exact_pixel_match,output_jpg_sha256,decoded_jpg_uint8_sha256,protocol_version,protocol_sha256,jpeg_quality,decoder_backend,transfer_syntax_uid,sop_class_uid,modality,rows,columns,bits_allocated,bits_stored,high_bit,pixel_representation,samples_per_pixel,photometric_interpretation,number_of_frames_effective,modality_branch,voi_branch,presentation_lut_shape,presentation_lut_sequence_present,presentation_inversion_applied,presentation_inversion_count,presentation_metadata_conflict,padding_present,padding_pixel_count,pre_jpeg_channel_count,pre_jpeg_mode,model_input_channel_adaptation_applied,pixel_matrix_order_unchanged,rotation_applied,flip_applied,transpose_applied,exif_orientation_transform_applied
f52ec4da5edc58fc2f93c00316c38fe7,4694,4695,train/f52ec4da5edc58fc2f93c00316c38fe7.dicom,images_jpg_pilot/q100/train/f52ec4da5edc58fc2f93c00316c38fe7.jpg,dfba6ba59ac4a6d65b55e4bf6cd94f97cb8f05e2ce7e4bbf4e09d5078847549b,f2a21899781fba765cc9e1857a5350ceb7ccccf6d0cd785a4d23e10c577a02bd,images_jpg_pilot/reference_uint8/train/f52ec4da5edc58fc2f93c00316c38fe7.png,5cfd184ee93d44b3759b623a24c0aeb01f98eff602163a824652297a072c463b,f2a21899781fba765cc9e1857a5350ceb7ccccf6d0cd785a4d23e10c577a02bd,True,83cdde5d32c7b3dc84f1292cb0afb3772af9fc06c97a3246c56bc7c259dba6f4,9aca353e2239cb8c5e7e4e52445f02e50f917ffde582f47052c98c5ddaf0e35f,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,3000,2928,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
df5aa1123fb533c8865b8eaf0bb9c5c8,4292,4293,train/df5aa1123fb533c8865b8eaf0bb9c5c8.dicom,images_jpg_pilot/q95/train/df5aa1123fb533c8865b8eaf0bb9c5c8.jpg,854ebb9e8f217b815887bd42ed2effada77dd1bb0b3fbd541366bec95ea05d67,4166705ac8cdaf2eb9f12b94f00c7ea13a824be49e2f03fbd30e70be241acd9c,images_jpg_pilot/reference_uint8/train/df5aa1123fb533c8865b8eaf0bb9c5c8.png,2aff068215b12a8222c460dfdb22c62254dc57f4aa073eba56d306c28073bb7f,4166705ac8cdaf2eb9f12b94f00c7ea13a824be49e2f03fbd30e70be241acd9c,True,3ac42266849e997a0c81f81165a36fe7fe43c1305acdf5953058f62ce6f12cbe,6ea3b881d90ec3831555b55fc31882a61e73d75129f620eb4e5952406bec71a5,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2430,1994,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
df5aa1123fb533c8865b8eaf0bb9c5c8,4292,4293,train/df5aa1123fb533c8865b8eaf0bb9c5c8.dicom,images_jpg_pilot/q100/train/df5aa1123fb533c8865b8eaf0bb9c5c8.jpg,854ebb9e8f217b815887bd42ed2effada77dd1bb0b3fbd541366bec95ea05d67,4166705ac8cdaf2eb9f12b94f00c7ea13a824be49e2f03fbd30e70be241acd9c,images_jpg_pilot/reference_uint8/train/df5aa1123fb533c8865b8eaf0bb9c5c8.png,2aff068215b12a8222c460dfdb22c62254dc57f4aa073eba56d306c28073bb7f,4166705ac8cdaf2eb9f12b94f00c7ea13a824be49e2f03fbd30e70be241acd9c,True,36118ba04d1efe770f2a8c5a543a7cbd5aac60e5eb00d07d867037dff67c52ef,f013eedb22587ecef618b08eb0ae4317984c8e60e2b3e5816371e73744254f1a,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2430,1994,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
61e0b38cea96d57adb044ac496e556ff,1863,1864,train/61e0b38cea96d57adb044ac496e556ff.dicom,images_jpg_pilot/q95/train/61e0b38cea96d57adb044ac496e556ff.jpg,266f326f0a624f39b1024722967e24e2c45a392f66d37fbeedef0560acfbb628,dcd35111b2c4b324595042262f731d65c3a4d79819c4baf68b0ac1d33b8a86b4,images_jpg_pilot/reference_uint8/train/61e0b38cea96d57adb044ac496e556ff.png,a66ffe6da798b9de10d1f54f00a934cd1ed05d102c9398cd5847dac015547495,dcd35111b2c4b324595042262f731d65c3a4d79819c4baf68b0ac1d33b8a86b4,True,c69894dbb59a213c35921977b6fca8c381b733332af3c013ac297c160adc86b3,41e1f5fed67ac3a7340ba0360814a33f91d90237ead6b6fabb88e6567d6f1686,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2564,2332,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
61e0b38cea96d57adb044ac496e556ff,1863,1864,train/61e0b38cea96d57adb044ac496e556ff.dicom,images_jpg_pilot/q100/train/61e0b38cea96d57adb044ac496e556ff.jpg,266f326f0a624f39b1024722967e24e2c45a392f66d37fbeedef0560acfbb628,dcd35111b2c4b324595042262f731d65c3a4d79819c4baf68b0ac1d33b8a86b4,images_jpg_pilot/reference_uint8/train/61e0b38cea96d57adb044ac496e556ff.png,a66ffe6da798b9de10d1f54f00a934cd1ed05d102c9398cd5847dac015547495,dcd35111b2c4b324595042262f731d65c3a4d79819c4baf68b0ac1d33b8a86b4,True,1df859cbb324e74d4f880951e32e09177a4026bee898303a1f5e017c780e153e,18df5d4814a6e6211d0aa92d0a2324b72b7d7f6b4765c0810baacb91550bf496,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2564,2332,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
0d0e4dbe84356f8ec4a4ff7616b4850f,258,259,train/0d0e4dbe84356f8ec4a4ff7616b4850f.dicom,images_jpg_pilot/q95/train/0d0e4dbe84356f8ec4a4ff7616b4850f.jpg,d6e7daf22bc31e633df1e89274fcbe241a917933087b195e95a9c28bbfc09506,527b3ad10f4c2ffe7bd592905339a321c6562ba2f3ad9e62b9950f05cef67d58,images_jpg_pilot/reference_uint8/train/0d0e4dbe84356f8ec4a4ff7616b4850f.png,075d02943d97da4022f2c9f882c8516c1800aad01994defb830576f1d8184e47,527b3ad10f4c2ffe7bd592905339a321c6562ba2f3ad9e62b9950f05cef67d58,True,7c0b8dbbb40d33d2be035adec8442b3c3ea15c3583844118245e9ca1ba2418d2,891bc23320886512fce8694629b3827d3d3b20bc24e8830b795e69d69f035ef8,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2500,2048,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
0d0e4dbe84356f8ec4a4ff7616b4850f,258,259,train/0d0e4dbe84356f8ec4a4ff7616b4850f.dicom,images_jpg_pilot/q100/train/0d0e4dbe84356f8ec4a4ff7616b4850f.jpg,d6e7daf22bc31e633df1e89274fcbe241a917933087b195e95a9c28bbfc09506,527b3ad10f4c2ffe7bd592905339a321c6562ba2f3ad9e62b9950f05cef67d58,images_jpg_pilot/reference_uint8/train/0d0e4dbe84356f8ec4a4ff7616b4850f.png,075d02943d97da4022f2c9f882c8516c1800aad01994defb830576f1d8184e47,527b3ad10f4c2ffe7bd592905339a321c6562ba2f3ad9e62b9950f05cef67d58,True,6419ca6e45ddacb34f1e854db99dc9230d1756bdc7d4325604eefd6d7fb63b43,b915fa4103356da55f77ab5eaddb19337c61d261d455c252cffb3d97ac3ecae1,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2500,2048,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
b8322e1a06179954c5b5f5ed05083c05,3561,3562,train/b8322e1a06179954c5b5f5ed05083c05.dicom,images_jpg_pilot/q95/train/b8322e1a06179954c5b5f5ed05083c05.jpg,b51086608a70f9f396dca173c56ce055ee068b502d840a368627dc7b132ef518,92efeada059790531379a902e751178e2b7970cd2462fc7eaa4db9190a9a42a7,images_jpg_pilot/reference_uint8/train/b8322e1a06179954c5b5f5ed05083c05.png,72307af79dcbfdd777dff57625acf1823610aa4db7526be372e18c8bfea40887,92efeada059790531379a902e751178e2b7970cd2462fc7eaa4db9190a9a42a7,True,7f93797268bd962a9718fc6c45de3b4cfee43f9d19562b6419938b3c3f873d40,72420ef8a2e59c52553040aa90e98833e32dd52adc08b98922e4181312827e47,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,3000,2936,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
b8322e1a06179954c5b5f5ed05083c05,3561,3562,train/b8322e1a06179954c5b5f5ed05083c05.dicom,images_jpg_pilot/q100/train/b8322e1a06179954c5b5f5ed05083c05.jpg,b51086608a70f9f396dca173c56ce055ee068b502d840a368627dc7b132ef518,92efeada059790531379a902e751178e2b7970cd2462fc7eaa4db9190a9a42a7,images_jpg_pilot/reference_uint8/train/b8322e1a06179954c5b5f5ed05083c05.png,72307af79dcbfdd777dff57625acf1823610aa4db7526be372e18c8bfea40887,92efeada059790531379a902e751178e2b7970cd2462fc7eaa4db9190a9a42a7,True,498414fc09212fc2f9f1c364a6fae79ddeaaadd8b94469cfb3112656d040a51e,6b3ce3cef5957b9b59df35023a3235cf40886b69afd1680d33a93cc50733b5bb,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,3000,2936,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
18ee5156937f823acee35e15110c6521,475,476,train/18ee5156937f823acee35e15110c6521.dicom,images_jpg_pilot/q95/train/18ee5156937f823acee35e15110c6521.jpg,5a1637f1b0f437c05e036815299f4f83ebd397581d82e3f2afaeac246fa14b8e,50c3c27999ae6d904b7e9cbc0329552d5e7a828b2d9c976a2f0211082a290a55,images_jpg_pilot/reference_uint8/train/18ee5156937f823acee35e15110c6521.png,024a75e9abd3a95309e9e31e9e6e99dfed918487122e72c6a4134b25e7396363,50c3c27999ae6d904b7e9cbc0329552d5e7a828b2d9c976a2f0211082a290a55,True,2acc89f967a00eb307035f12757b3f1e73accef3d7e2373cf50d2be3ac333a58,7c82e869c42faf32621e5c97d9b63c4d81a893d17c267f25f0a951665793ae9e,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2537,2249,16,14,13,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
18ee5156937f823acee35e15110c6521,475,476,train/18ee5156937f823acee35e15110c6521.dicom,images_jpg_pilot/q100/train/18ee5156937f823acee35e15110c6521.jpg,5a1637f1b0f437c05e036815299f4f83ebd397581d82e3f2afaeac246fa14b8e,50c3c27999ae6d904b7e9cbc0329552d5e7a828b2d9c976a2f0211082a290a55,images_jpg_pilot/reference_uint8/train/18ee5156937f823acee35e15110c6521.png,024a75e9abd3a95309e9e31e9e6e99dfed918487122e72c6a4134b25e7396363,50c3c27999ae6d904b7e9cbc0329552d5e7a828b2d9c976a2f0211082a290a55,True,d0f30d27aad9ccc46853aafaaee2a36160548a0745876579c233dcb429793008,e2a332752fa9f4851176e59f79f56ca2f26209e310bc0664e1815619c3931533,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2537,2249,16,14,13,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
2d6d1b01427ec2acbdbc2149559585fa,874,875,train/2d6d1b01427ec2acbdbc2149559585fa.dicom,images_jpg_pilot/q95/train/2d6d1b01427ec2acbdbc2149559585fa.jpg,f52d9fe8f742c41020eb2254739566aba9031c5aea1df425b440d04c99686417,72ac1971680120f45e6221901eaa9b7261e29bc5d564c173b6b9e3c7bf7bd7f5,images_jpg_pilot/reference_uint8/train/2d6d1b01427ec2acbdbc2149559585fa.png,3313526113710a16d9d24e091f55bf4e583d870b793fb2235cd7c65dce2788b6,72ac1971680120f45e6221901eaa9b7261e29bc5d564c173b6b9e3c7bf7bd7f5,True,678f7f824d0fb0d6cf9eae6d5bdd3cad9d8d226a31ac5fabccd25516ec4b1e88,c0aeb9673d4a3f8967caa20f6134cb31807181c95aea9678014f131974b51c00,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,3120,2698,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
2d6d1b01427ec2acbdbc2149559585fa,874,875,train/2d6d1b01427ec2acbdbc2149559585fa.dicom,images_jpg_pilot/q100/train/2d6d1b01427ec2acbdbc2149559585fa.jpg,f52d9fe8f742c41020eb2254739566aba9031c5aea1df425b440d04c99686417,72ac1971680120f45e6221901eaa9b7261e29bc5d564c173b6b9e3c7bf7bd7f5,images_jpg_pilot/reference_uint8/train/2d6d1b01427ec2acbdbc2149559585fa.png,3313526113710a16d9d24e091f55bf4e583d870b793fb2235cd7c65dce2788b6,72ac1971680120f45e6221901eaa9b7261e29bc5d564c173b6b9e3c7bf7bd7f5,True,6156be37f303dfc3905300d706b69955fa3d2499da2197178b7614df59daa63b,c72bb39d7fe2870add6d455ee1da4437e3ef42b8e0a0ddcff3bf1c55d4bbe5a0,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,3120,2698,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
2a3cc19a099f06f80007cceb75d43bf0,806,807,train/2a3cc19a099f06f80007cceb75d43bf0.dicom,images_jpg_pilot/q95/train/2a3cc19a099f06f80007cceb75d43bf0.jpg,fc56508ffba917b3fa44abdf06cdf8f312b5f656e7561a37385c3e5dc3574224,02c81311ca4f418d8493d3456ae4651391c13dae44b38d947d891753b49731d2,images_jpg_pilot/reference_uint8/train/2a3cc19a099f06f80007cceb75d43bf0.png,03de2dabcc26243730ebbc910dcff1323d32fab5c7547d689cbd548758ac1f63,02c81311ca4f418d8493d3456ae4651391c13dae44b38d947d891753b49731d2,True,c9e41cd6474cb99cf7b42fe3f4b60ea77aa677a5f0871f8521d045d49248c232,bead18e7946899c3fff3cacfa0fa6624e4f0398da22a77dbec524d247112d8f0,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2940,2718,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
2a3cc19a099f06f80007cceb75d43bf0,806,807,train/2a3cc19a099f06f80007cceb75d43bf0.dicom,images_jpg_pilot/q100/train/2a3cc19a099f06f80007cceb75d43bf0.jpg,fc56508ffba917b3fa44abdf06cdf8f312b5f656e7561a37385c3e5dc3574224,02c81311ca4f418d8493d3456ae4651391c13dae44b38d947d891753b49731d2,images_jpg_pilot/reference_uint8/train/2a3cc19a099f06f80007cceb75d43bf0.png,03de2dabcc26243730ebbc910dcff1323d32fab5c7547d689cbd548758ac1f63,02c81311ca4f418d8493d3456ae4651391c13dae44b38d947d891753b49731d2,True,54619dc1a93ad14fad06262d5f8ea094d80ec36484d941127590b07bf62dc5d5,2d5161f3b9dfb797c99e60ac5e5ef3ff087435ac6718c0aa0a35ff50a0283209,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2940,2718,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
7c42de6dd248ce53880debab2567b521,2371,2372,train/7c42de6dd248ce53880debab2567b521.dicom,images_jpg_pilot/q95/train/7c42de6dd248ce53880debab2567b521.jpg,d875f9fa7839d1df711ffc919dc7941333bc57d3468920f8cff9167120d3567d,1cc419101d5567d6d710307875a301dfbf939840dd6f91caef584d39fc710701,images_jpg_pilot/reference_uint8/train/7c42de6dd248ce53880debab2567b521.png,3747aea6add5e7ef5f22bea63ac69d49592254989d36cd37992d03ef88f7fc0b,1cc419101d5567d6d710307875a301dfbf939840dd6f91caef584d39fc710701,True,866d0aff53cbf65c346031630cb6433880cdac05a264214f9c4a08f9502f6c58,72964eac2bdd995844856f50e322706c169e95fc243dbe136ac2d7305d1fe934,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,3214,2656,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
7c42de6dd248ce53880debab2567b521,2371,2372,train/7c42de6dd248ce53880debab2567b521.dicom,images_jpg_pilot/q100/train/7c42de6dd248ce53880debab2567b521.jpg,d875f9fa7839d1df711ffc919dc7941333bc57d3468920f8cff9167120d3567d,1cc419101d5567d6d710307875a301dfbf939840dd6f91caef584d39fc710701,images_jpg_pilot/reference_uint8/train/7c42de6dd248ce53880debab2567b521.png,3747aea6add5e7ef5f22bea63ac69d49592254989d36cd37992d03ef88f7fc0b,1cc419101d5567d6d710307875a301dfbf939840dd6f91caef584d39fc710701,True,4e3ea1cfe5267d214abc0cd78cc203f5d8ac76aa7af5eed1e2b88a5c12310560,98585926d0b13fdc36facebb57e748d065f6a72a9288f583ca380433de1b4e2b,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,3214,2656,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
b1f71b5ef16dce633e4033237b761cdf,3437,3438,train/b1f71b5ef16dce633e4033237b761cdf.dicom,images_jpg_pilot/q95/train/b1f71b5ef16dce633e4033237b761cdf.jpg,14d4dc5d65cb3b275ba3cd64525af28a2549d131f32b5cd09234d4a3e2f48210,4a860fff39bfa6e4727b2b713c48f2f1153dbd8b8d2e5815fa8885b50b841a3c,images_jpg_pilot/reference_uint8/train/b1f71b5ef16dce633e4033237b761cdf.png,2946b112934bf384b375e2e274aee099889a8cdbff83dcbdb446ae51f35fb185,4a860fff39bfa6e4727b2b713c48f2f1153dbd8b8d2e5815fa8885b50b841a3c,True,5b196aef9963e417c5bfeaf28dec3d09b1478ae8e1a2bc2d2ba5446a72273a62,6e09a0d4595c0f172c00d69e3d4122d4a547718b5600fc4c5aeda51b7f9f54f9,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2500,2048,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
b1f71b5ef16dce633e4033237b761cdf,3437,3438,train/b1f71b5ef16dce633e4033237b761cdf.dicom,images_jpg_pilot/q100/train/b1f71b5ef16dce633e4033237b761cdf.jpg,14d4dc5d65cb3b275ba3cd64525af28a2549d131f32b5cd09234d4a3e2f48210,4a860fff39bfa6e4727b2b713c48f2f1153dbd8b8d2e5815fa8885b50b841a3c,images_jpg_pilot/reference_uint8/train/b1f71b5ef16dce633e4033237b761cdf.png,2946b112934bf384b375e2e274aee099889a8cdbff83dcbdb446ae51f35fb185,4a860fff39bfa6e4727b2b713c48f2f1153dbd8b8d2e5815fa8885b50b841a3c,True,a008ea1931a2c3da75c561b259a912a185daaac21b92b37bc409a814b18958e6,8e1e5a45923e8318f34cd2fe207d8e89deffa96fea56f99268a1894cef66a6e7,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pillow:pillow,1.2.840.10008.1.2.4.90,ABSENT,ABSENT,2500,2048,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
e4dec9c7cb04e431f5c3b41430030184,4387,4388,train/e4dec9c7cb04e431f5c3b41430030184.dicom,images_jpg_pilot/q95/train/e4dec9c7cb04e431f5c3b41430030184.jpg,8f8bf98bd04e5f2935de3045f59d0b190f6f2c48017f4ab247844c9e4ca43b98,774687a9c8c6be72a1b447afc350adcf97cbf09068daa884acb541f1aa033a6b,images_jpg_pilot/reference_uint8/train/e4dec9c7cb04e431f5c3b41430030184.png,5e12824ad4991a0d9fd20496324af1f371cae4d1d2dcfd7db2148178b8bd9fb1,774687a9c8c6be72a1b447afc350adcf97cbf09068daa884acb541f1aa033a6b,True,2ade617e3e5291b3bdd4520eef17255227076f0140ab90cde74fea7a29058310,f3d9b96ba46d6e2cc2583dfa9caa55101320ff1abc8c981170ef1bbd42dddb5c,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2909,2521,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
e4dec9c7cb04e431f5c3b41430030184,4387,4388,train/e4dec9c7cb04e431f5c3b41430030184.dicom,images_jpg_pilot/q100/train/e4dec9c7cb04e431f5c3b41430030184.jpg,8f8bf98bd04e5f2935de3045f59d0b190f6f2c48017f4ab247844c9e4ca43b98,774687a9c8c6be72a1b447afc350adcf97cbf09068daa884acb541f1aa033a6b,images_jpg_pilot/reference_uint8/train/e4dec9c7cb04e431f5c3b41430030184.png,5e12824ad4991a0d9fd20496324af1f371cae4d1d2dcfd7db2148178b8bd9fb1,774687a9c8c6be72a1b447afc350adcf97cbf09068daa884acb541f1aa033a6b,True,d663f7a1fbcf0a64997da6843785b25c1bfcb90bd1bcee1905a26b69325aabd8,cac38310e75a26e2fc9e58cc3b87efa33dbf56f545dff3b69f32bb76c7a6b7b5,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2909,2521,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
781337185d4b99902d0ebfd2867feab8,2297,2298,train/781337185d4b99902d0ebfd2867feab8.dicom,images_jpg_pilot/q95/train/781337185d4b99902d0ebfd2867feab8.jpg,5fbb8e70cd370c02e64967b9d66d25e6f6328747a34161db6b9f893730c78ade,64b70812eb60f5e5b33c5b7cba63e1aa082b002f5f31f8d8634abb18c615b95a,images_jpg_pilot/reference_uint8/train/781337185d4b99902d0ebfd2867feab8.png,f0f46c914f88bc68ca32675f4c735f09e53bd179cbaa4ffb5e062e840b9cdd3a,64b70812eb60f5e5b33c5b7cba63e1aa082b002f5f31f8d8634abb18c615b95a,True,0c69b832120f507336cc5f6cdad5950bb74508cdb38bead1308dfe27106591ba,2a43ba8842de585b86369c4adf9dd3fab80bf47f956b22994c930d72a85ee7a0,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2836,2336,16,12,11,0,1,MONOCHROME1,1,rescale,windowing,ABSENT,False,True,1,False,False,0,1,L,False,True,False,False,False,False
781337185d4b99902d0ebfd2867feab8,2297,2298,train/781337185d4b99902d0ebfd2867feab8.dicom,images_jpg_pilot/q100/train/781337185d4b99902d0ebfd2867feab8.jpg,5fbb8e70cd370c02e64967b9d66d25e6f6328747a34161db6b9f893730c78ade,64b70812eb60f5e5b33c5b7cba63e1aa082b002f5f31f8d8634abb18c615b95a,images_jpg_pilot/reference_uint8/train/781337185d4b99902d0ebfd2867feab8.png,f0f46c914f88bc68ca32675f4c735f09e53bd179cbaa4ffb5e062e840b9cdd3a,64b70812eb60f5e5b33c5b7cba63e1aa082b002f5f31f8d8634abb18c615b95a,True,961759e800b79a375d48343113daa12e74dde3188cd2c3cdb1dd4c983418ecf8,33d510affed7091f0ca2a15e0cf11974548824f11e08291375b3280976b8383a,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,100,pydicom_native,1.2.840.10008.1.2,ABSENT,ABSENT,2836,2336,16,12,11,0,1,MONOCHROME1,1,rescale,windowing,ABSENT,False,True,1,False,False,0,1,L,False,True,False,False,False,False
c2c54eed2dd73e20ef0e5af5a4aa1feb,3738,3739,train/c2c54eed2dd73e20ef0e5af5a4aa1feb.dicom,images_jpg_pilot/q95/train/c2c54eed2dd73e20ef0e5af5a4aa1feb.jpg,6271d7603f88105888bf9cf98099ba8a513c155a30ed6c35625621ad08ad36b5,4343b8406ca3872cecf9723b41407df3121e401048977736b1b674c9181ed729,images_jpg_pilot/reference_uint8/train/c2c54eed2dd73e20ef0e5af5a4aa1feb.png,4debebbdb79ad5f7b7ba722e1a5001a38b9e4a82a32ecdef70e0062b72313d13,4343b8406ca3872cecf9723b41407df3121e401048977736b1b674c9181ed729,True,0ba56ffe6ccbcdc96bc439a6a11820265d41b0e9c603a39a3daf8dd04f042e3a,592f9ce5bc081731f308e1f2b550dddfecdfb981e8864f033bdb0df4d15ad999,1.0.0,1528da27758d35786847141c37d0ddb754dddb146aff116a8f3a9a7b07221229,95,pydicom_native,1.2.840.10008.1.2.1,ABSENT,ABSENT,2825,2555,16,12,11,0,1,MONOCHROME2,1,rescale,windowing,ABSENT,False,False,0,False,False,0,1,L,False,True,False,False,False,False
